,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,-0.120787,0.127421,-0.984467,-0.275887,0.107909,-0.955113,-0.202,0.121,60.4,62.9,335.9,-0.001,0.002,0.121,0.0,0.0,0.0,0.34,0.02,0.0,0.0,0.08,0.0,1.73,0.0,0.42,0.0,0.83,0.74,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,-0.112765,0.118941,-0.986477,-0.27486,0.092791,-0.956996,-0.197,0.109,60.5,63.1,336.5,-0.01,-0.011,0.13,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.05,0.0,1.85,0.0,0.49,0.0,0.93,0.71,0.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,-0.092719,0.117103,-0.988782,-0.270886,0.080152,-0.959269,-0.185,0.101,60.8,63.8,338.8,-0.019,0.0,0.124,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.05,0.0,1.81,0.0,0.5,0.0,1.0,0.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,-0.117029,0.104891,-0.987574,-0.277477,0.071038,-0.958102,-0.2,0.09,60.8,63.8,337.9,-0.036,-0.007,0.136,0.0,0.0,0.01,0.09,0.03,0.0,0.0,0.03,0.0,1.81,0.0,0.47,0.0,0.88,0.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,-0.11617,0.09903,-0.98828,-0.270882,0.059978,-0.960742,-0.196,0.081,61.4,64.2,338.7,-0.043,0.008,0.12,0.0,0.0,0.02,0.1,0.03,0.0,0.0,0.03,0.0,1.8,0.0,0.52,0.0,0.87,0.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,-0.114467,0.091593,-0.989196,-0.267057,0.045932,-0.962586,-0.193,0.07,61.2,64.5,339.6,-0.057,-0.003,0.132,0.0,0.0,0.16,0.18,0.08,0.0,0.0,0.0,0.0,1.81,0.0,0.37,0.0,0.81,0.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,-0.085069,0.089712,-0.992328,-0.25652,0.022801,-0.96627,-0.173,0.057,61.5,65.2,342.4,-0.067,0.003,0.133,0.0,0.0,0.26,0.18,0.06,0.0,0.0,0.0,0.0,1.71,0.0,0.22,0.0,0.96,0.53,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,-0.108459,0.079182,-0.990942,-0.264301,0.01862,-0.964261,-0.188,0.05,61.5,65.1,341.4,-0.079,-0.007,0.142,0.0,0.0,0.42,0.12,0.12,0.0,0.0,0.0,0.0,1.72,0.0,0.02,0.0,0.99,0.48,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,-0.081399,0.079768,-0.993484,-0.252282,0.007146,-0.967627,-0.169,0.044,61.6,65.6,343.5,-0.077,0.001,0.137,0.0,0.0,0.39,0.1,0.08,0.0,0.0,0.0,0.0,1.74,0.0,0.05,0.0,1.06,0.54,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,-0.109821,0.075014,-0.991117,-0.265891,0.017336,-0.963847,-0.19,0.047,61.5,65.3,341.7,-0.084,-0.006,0.143,0.0,0.0,0.42,0.2,0.11,0.0,0.0,0.0,0.0,1.83,0.0,0.02,0.0,1.03,0.45,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
