,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.032809,0.000275,-0.999462,-0.197142,0.062446,-0.978384,-0.083,0.032,24.0,53.0,360.9,0.061,0.084,-0.154,0.0,0.0,2.55,0.04,0.0,0.79,0.0,0.17,0.0,0.0,0.0,0.1,0.0,0.27,0.39,0.57,0.19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.030971,0.003722,-0.999513,-0.193092,0.069684,-0.978703,-0.082,0.037,24.0,52.8,360.2,0.068,0.09,-0.164,0.0,0.02,2.57,0.01,0.0,0.92,0.0,0.13,0.0,0.0,0.0,0.06,0.12,0.19,0.41,0.47,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.037325,0.01035,-0.99925,-0.174294,0.067419,-0.982383,-0.069,0.039,23.9,52.8,360.5,0.069,0.093,-0.17,0.0,0.06,2.55,0.0,0.0,0.93,0.0,0.11,0.0,0.02,0.0,0.04,0.18,0.13,0.42,0.45,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.037286,0.008368,-0.99927,-0.172056,0.068193,-0.982724,-0.068,0.039,23.9,52.8,360.5,0.069,0.094,-0.172,0.0,0.04,2.54,0.0,0.0,0.92,0.0,0.03,0.0,0.02,0.0,0.11,0.18,0.13,0.38,0.48,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.194757,-0.062007,-0.97889,-0.045835,-0.011256,-0.998886,0.075,-0.037,23.8,52.4,358.9,0.063,0.096,-0.169,0.0,0.04,2.55,0.0,0.0,0.89,0.0,0.03,0.0,0.02,0.0,0.19,0.19,0.15,0.36,0.42,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.194286,-0.060499,-0.979077,-0.044931,-0.010587,-0.998934,0.075,-0.036,23.8,52.4,359.0,0.062,0.096,-0.169,0.0,0.0,2.53,0.09,0.0,0.85,0.0,0.0,0.0,0.04,0.0,0.26,0.26,0.15,0.35,0.38,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.203469,-0.082572,-0.975593,-0.03787,-0.007301,-0.999256,0.084,-0.045,23.5,52.4,359.0,0.06,0.097,-0.169,0.0,0.0,2.48,0.16,0.0,0.78,0.0,0.0,0.0,0.06,0.0,0.26,0.4,0.13,0.37,0.36,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.203663,-0.083507,-0.975473,-0.032523,-0.014544,-0.999365,0.086,-0.05,23.5,52.4,358.8,0.06,0.095,-0.169,0.0,0.0,2.44,0.21,0.0,0.68,0.0,0.0,0.0,0.12,0.0,0.31,0.52,0.13,0.36,0.39,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.202801,-0.081634,-0.975811,-0.03691,-0.010425,-0.999264,0.084,-0.047,23.3,52.4,358.8,0.059,0.096,-0.168,0.0,0.0,2.47,0.15,0.0,0.65,0.0,0.0,0.0,0.15,0.0,0.37,0.57,0.13,0.34,0.38,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.202372,-0.079683,-0.976062,-0.037419,-0.008548,-0.999263,0.083,-0.045,23.3,52.4,358.8,0.061,0.096,-0.169,0.0,0.05,2.6,0.15,0.0,0.6,0.0,0.0,0.0,0.12,0.0,0.35,0.51,0.1,0.36,0.39,0.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11,0.333,0.93,1,0.215544,0.115762,-0.969608,-0.02933,0.147517,-0.988625,0.095,0.134,23.1,52.8,359.9,0.057,0.097,-0.172,0.0,0.11,2.71,0.15,0.0,0.63,0.0,0.01,0.0,0.08,0.0,0.29,0.46,0.05,0.36,0.36,0.21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12,0.367,0.93,1,0.215393,0.117943,-0.969379,-0.030565,0.144006,-0.989105,0.094,0.133,23.1,52.7,359.7,0.058,0.098,-0.173,0.13,0.12,2.86,0.12,0.01,0.95,0.05,0.07,0.0,0.12,0.0,0.25,0.42,0.0,0.32,0.31,1.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,0.4,0.98,1,0.165136,0.243122,-0.955836,-0.228232,0.360163,-0.90454,-0.034,0.314,22.7,54.0,361.8,0.047,0.093,-0.177,0.29,0.06,2.89,0.05,0.01,1.27,0.12,0.12,0.0,0.2,0.0,0.3,0.38,0.0,0.26,0.27,1.71,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,14,0.433,0.98,1,0.165693,0.24277,-0.955829,-0.228036,0.359916,-0.904688,-0.033,0.313,22.7,53.9,361.4,0.046,0.094,-0.178,0.42,0.07,2.95,0.0,0.01,1.5,0.12,0.19,0.0,0.19,0.0,0.34,0.41,0.0,0.22,0.24,2.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,15,0.467,0.98,1,0.164579,0.2265,-0.960006,-0.107383,0.287845,-0.951638,0.03,0.263,21.8,53.5,360.2,0.051,0.101,-0.18,0.43,0.14,2.96,0.0,0.0,1.42,0.07,0.2,0.0,0.08,0.0,0.36,0.4,0.0,0.22,0.24,2.36,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
