,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.020277,0.089002,-0.995825,-0.151523,0.055762,-0.98688,-0.066,0.073,49.7,4.5,334.8,-0.222,0.095,0.075,0.09,0.31,0.58,0.23,0.0,0.18,0.0,0.0,0.0,0.0,0.5,0.67,0.64,0.31,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.007245,0.097901,-0.99517,-0.153014,0.059066,-0.986457,-0.073,0.079,49.8,4.4,335.3,-0.223,0.096,0.077,0.08,0.21,0.6,0.08,0.0,0.24,0.0,0.0,0.0,0.0,0.54,0.59,0.72,0.36,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.007192,0.097627,-0.995197,-0.153934,0.057649,-0.986398,-0.074,0.078,49.8,4.4,335.3,-0.226,0.095,0.077,0.07,0.16,0.62,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.53,0.55,0.72,0.4,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.005809,0.097036,-0.995264,-0.153001,0.059286,-0.986446,-0.074,0.079,49.8,4.4,335.4,-0.225,0.095,0.077,0.05,0.17,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.43,0.6,0.67,0.4,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,-0.019652,0.079369,-0.996652,-0.146008,0.068704,-0.986895,-0.083,0.075,49.6,4.4,335.1,-0.228,0.093,0.076,0.05,0.17,0.72,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.36,0.65,0.72,0.4,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,-0.019807,0.079834,-0.996611,-0.145229,0.068132,-0.987049,-0.083,0.074,49.6,4.4,334.9,-0.228,0.093,0.076,0.06,0.19,0.75,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.31,0.69,0.83,0.39,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,-0.01827,0.075987,-0.996941,-0.145148,0.068436,-0.98704,-0.082,0.073,49.6,4.4,335.0,-0.228,0.093,0.076,0.08,0.18,0.75,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.38,0.69,0.93,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,-0.019416,0.073237,-0.997126,-0.144616,0.067414,-0.987189,-0.082,0.071,49.6,4.4,335.1,-0.229,0.093,0.076,0.12,0.18,0.73,0.04,0.0,0.36,0.0,0.0,0.0,0.0,0.46,0.73,0.99,0.4,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,-0.030576,0.08569,-0.995853,-0.166629,0.068804,-0.983616,-0.099,0.078,49.3,4.5,334.6,-0.225,0.096,0.074,0.14,0.12,0.73,0.06,0.0,0.37,0.0,0.0,0.0,0.0,0.55,0.74,0.95,0.41,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,-0.031792,0.086685,-0.995728,-0.166432,0.069322,-0.983613,-0.1,0.079,49.3,4.5,334.7,-0.225,0.096,0.075,0.14,0.09,0.7,0.14,0.0,0.36,0.0,0.0,0.0,0.0,0.58,0.75,0.91,0.41,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10,11,0.333,0.98,1,-0.032357,0.085111,-0.995846,-0.166514,0.070532,-0.983513,-0.1,0.078,49.4,4.5,334.8,-0.225,0.095,0.075,0.14,0.07,0.69,0.17,0.0,0.36,0.0,0.0,0.0,0.0,0.56,0.71,0.86,0.39,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11,12,0.367,0.98,1,-0.032691,0.086586,-0.995708,-0.166531,0.070709,-0.983498,-0.1,0.079,49.3,4.5,334.7,-0.225,0.095,0.075,0.14,0.07,0.68,0.21,0.0,0.35,0.0,0.0,0.0,0.0,0.53,0.7,0.91,0.36,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12,13,0.4,0.98,1,-0.032178,0.085618,-0.995808,-0.1667,0.070441,-0.983488,-0.1,0.079,49.3,4.5,334.7,-0.225,0.096,0.075,0.13,0.09,0.69,0.25,0.0,0.34,0.0,0.0,0.0,0.0,0.53,0.76,0.98,0.38,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13,14,0.433,0.98,1,-0.038213,0.088161,-0.995373,-0.152327,0.060409,-0.986482,-0.096,0.075,48.9,4.6,335.2,-0.229,0.097,0.074,0.14,0.12,0.7,0.29,0.0,0.31,0.0,0.0,0.0,0.0,0.57,0.83,1.04,0.42,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14,15,0.467,0.98,1,-0.037676,0.086469,-0.995542,-0.150269,0.059737,-0.986839,-0.095,0.074,48.8,4.6,335.2,-0.229,0.097,0.074,0.15,0.17,0.71,0.35,0.0,0.29,0.0,0.0,0.0,0.0,0.57,0.91,1.06,0.47,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15,16,0.5,0.98,1,-0.036632,0.086,-0.995621,-0.15087,0.058957,-0.986794,-0.094,0.073,48.8,4.6,335.1,-0.23,0.097,0.075,0.17,0.21,0.72,0.35,0.0,0.26,0.0,0.0,0.0,0.0,0.55,0.92,0.98,0.46,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16,17,0.533,0.98,1,-0.037202,0.085972,-0.995603,-0.150386,0.058571,-0.986891,-0.094,0.073,48.8,4.6,335.1,-0.23,0.096,0.075,0.16,0.22,0.72,0.3,0.0,0.24,0.0,0.0,0.0,0.0,0.5,0.93,0.93,0.45,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
17,18,0.567,0.98,1,-0.037112,0.086053,-0.995599,-0.150866,0.058801,-0.986804,-0.095,0.073,48.8,4.6,335.1,-0.23,0.096,0.075,0.16,0.15,0.74,0.24,0.0,0.25,0.0,0.0,0.0,0.0,0.54,0.97,0.89,0.46,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18,19,0.6,0.98,1,-0.036763,0.091517,-0.995125,-0.160613,0.058414,-0.985287,-0.099,0.076,48.4,4.6,335.2,-0.23,0.098,0.073,0.16,0.07,0.74,0.18,0.0,0.3,0.0,0.0,0.0,0.0,0.61,1.03,0.95,0.49,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
19,20,0.633,0.98,1,-0.035245,0.091315,-0.995198,-0.159934,0.056234,-0.985525,-0.098,0.074,48.4,4.6,335.1,-0.232,0.098,0.073,0.17,0.0,0.75,0.16,0.0,0.31,0.0,0.0,0.0,0.0,0.66,1.07,0.97,0.52,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20,21,0.667,0.98,1,-0.03521,0.090894,-0.995238,-0.158976,0.056296,-0.985676,-0.098,0.074,48.4,4.7,335.1,-0.232,0.097,0.074,0.18,0.01,0.74,0.15,0.0,0.32,0.0,0.0,0.0,0.0,0.67,1.05,0.99,0.52,0.0,0.01,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
21,22,0.7,0.98,1,-0.03508,0.090889,-0.995243,-0.159959,0.056804,-0.985488,-0.098,0.074,48.4,4.6,335.1,-0.232,0.098,0.073,0.2,0.03,0.74,0.15,0.0,0.35,0.0,0.0,0.0,0.0,0.68,1.01,0.97,0.53,0.0,0.02,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22,23,0.733,0.98,1,-0.038172,0.089693,-0.995238,-0.157649,0.056128,-0.985899,-0.099,0.073,48.4,4.6,335.2,-0.233,0.098,0.074,0.23,0.03,0.73,0.11,0.0,0.32,0.0,0.0,0.0,0.0,0.54,0.94,0.84,0.48,0.0,0.02,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
23,24,0.767,0.98,1,-0.012954,0.094127,-0.995476,-0.15566,0.061739,-0.985879,-0.085,0.079,48.4,4.5,333.8,-0.229,0.1,0.073,0.22,0.02,0.72,0.09,0.0,0.23,0.0,0.0,0.0,0.0,0.39,0.88,0.69,0.44,0.0,0.04,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24,25,0.8,0.98,1,-0.013793,0.09372,-0.995503,-0.155509,0.063024,-0.985822,-0.085,0.079,48.4,4.5,333.9,-0.229,0.101,0.073,0.2,0.01,0.69,0.04,0.0,0.1,0.0,0.0,0.0,0.0,0.26,0.82,0.53,0.4,0.0,0.03,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
25,26,0.833,0.98,1,-0.013061,0.094254,-0.995463,-0.156205,0.06365,-0.985672,-0.085,0.08,48.4,4.5,333.9,-0.228,0.101,0.073,0.19,0.03,0.68,0.04,0.0,0.1,0.0,0.0,0.0,0.0,0.29,0.83,0.53,0.4,0.0,0.03,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,27,0.867,0.98,1,-0.01312,0.095312,-0.995361,-0.156014,0.06431,-0.985659,-0.085,0.08,48.4,4.5,334.0,-0.227,0.101,0.072,0.19,0.06,0.67,0.01,0.0,0.11,0.0,0.0,0.0,0.0,0.3,0.84,0.54,0.39,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,28,0.9,0.98,1,-0.01307,0.095679,-0.995326,-0.155894,0.06521,-0.985619,-0.085,0.081,48.4,4.5,333.9,-0.227,0.101,0.072,0.25,0.16,0.7,0.01,0.0,0.22,0.0,0.0,0.0,0.0,0.33,0.85,0.5,0.41,0.0,0.08,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,29,0.933,0.98,1,0.015153,0.096708,-0.995197,-0.141109,0.057551,-0.98832,-0.063,0.078,49.3,5.0,332.6,-0.219,0.095,0.071,0.28,0.26,0.7,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.32,0.81,0.48,0.44,0.0,0.11,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,30,0.967,0.98,1,0.018922,0.094032,-0.995389,-0.141922,0.057509,-0.988206,-0.062,0.076,49.3,5.0,332.6,-0.222,0.095,0.071,0.32,0.35,0.71,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.32,0.79,0.45,0.48,0.0,0.14,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,31,1.0,0.98,1,0.015914,0.09397,-0.995448,-0.141634,0.056348,-0.988314,-0.063,0.076,49.3,5.0,332.6,-0.222,0.095,0.071,0.33,0.38,0.71,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.29,0.75,0.52,0.51,0.0,0.1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,32,1.033,0.98,1,0.017176,0.093822,-0.995441,-0.142276,0.056106,-0.988236,-0.063,0.075,49.3,5.0,332.5,-0.222,0.095,0.071,0.34,0.37,0.72,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.3,0.77,0.54,0.51,0.0,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,33,1.067,0.98,1,0.015977,0.093908,-0.995453,-0.142338,0.059573,-0.988024,-0.064,0.077,49.3,5.0,332.6,-0.222,0.095,0.071,0.36,0.35,0.73,0.03,0.0,0.42,0.0,0.0,0.0,0.0,0.29,0.79,0.53,0.51,0.0,0.25,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,34,1.1,0.98,1,0.000392,0.078488,-0.996915,-0.131339,0.0381,-0.990605,-0.066,0.059,50.9,5.8,331.8,-0.219,0.09,0.067,0.34,0.28,0.71,0.03,0.0,0.46,0.0,0.0,0.0,0.0,0.32,0.82,0.53,0.5,0.0,0.41,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,35,1.133,0.98,1,0.00477,0.075774,-0.997114,-0.132944,0.036164,-0.990464,-0.064,0.056,50.9,5.9,331.6,-0.222,0.09,0.067,0.34,0.27,0.69,0.03,0.0,0.5,0.0,0.0,0.0,0.0,0.29,0.85,0.49,0.5,0.0,0.56,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,36,1.167,0.98,1,0.003339,0.072793,-0.997342,-0.132797,0.034044,-0.990558,-0.065,0.054,50.9,5.9,331.6,-0.224,0.09,0.068,0.3,0.3,0.66,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.27,0.87,0.48,0.5,0.0,0.52,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,1.2,0.98,1,0.004832,0.073143,-0.99731,-0.13273,0.033369,-0.99059,-0.064,0.054,50.9,5.9,331.5,-0.225,0.089,0.068,0.31,0.35,0.68,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.22,0.89,0.44,0.5,0.0,0.47,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,38,1.233,0.98,1,0.004794,0.07296,-0.997323,-0.1327,0.032686,-0.990617,-0.064,0.053,50.9,5.9,331.5,-0.225,0.089,0.068,0.32,0.38,0.65,0.02,0.0,0.44,0.0,0.0,0.0,0.0,0.14,0.88,0.29,0.42,0.13,0.43,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,39,1.267,0.98,1,-0.016498,0.088576,-0.995933,-0.13295,0.05084,-0.989818,-0.075,0.07,52.8,7.4,332.5,-0.208,0.082,0.052,0.31,0.39,0.6,0.07,0.0,0.34,0.0,0.0,0.0,0.0,0.07,0.85,0.14,0.32,0.23,0.44,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
39,40,1.3,0.98,1,-0.016453,0.083223,-0.996395,-0.134343,0.04476,-0.989923,-0.076,0.064,52.7,7.4,332.3,-0.216,0.083,0.053,0.29,0.39,0.54,0.11,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.83,0.01,0.23,0.34,0.43,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
40,41,1.333,0.98,1,-0.016122,0.082158,-0.996489,-0.13457,0.042543,-0.98999,-0.076,0.063,52.7,7.4,332.3,-0.216,0.083,0.053,0.27,0.38,0.52,0.12,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.23,0.34,0.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
41,42,1.367,0.98,1,-0.015706,0.082049,-0.996505,-0.134516,0.042648,-0.989993,-0.075,0.063,52.7,7.4,332.4,-0.217,0.083,0.052,0.27,0.39,0.53,0.11,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.25,0.36,0.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
42,43,1.4,0.98,1,-0.016086,0.081937,-0.996508,-0.134119,0.042504,-0.990053,-0.075,0.063,52.7,7.4,332.3,-0.217,0.083,0.053,0.27,0.54,0.54,0.17,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.17,0.3,0.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
43,44,1.433,0.98,1,0.029923,0.056616,-0.997948,-0.099689,0.000778,-0.995018,-0.035,0.029,54.7,7.4,331.1,-0.223,0.07,0.049,0.27,0.67,0.53,0.24,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.09,0.2,0.27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,45,1.467,0.98,1,0.02835,0.050984,-0.998297,-0.09953,-0.003397,-0.995029,-0.036,0.024,54.7,7.4,330.8,-0.228,0.07,0.05,0.25,0.78,0.52,0.33,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.08,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,46,1.5,0.98,1,0.02655,0.050108,-0.998391,-0.100941,-0.00362,-0.994886,-0.037,0.023,54.7,7.4,330.8,-0.229,0.07,0.05,0.25,0.78,0.49,0.35,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
