,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.003038,0.065356,-0.997857,-0.094805,0.051885,-0.994143,-0.046,0.059,59.9,14.2,297.2,-0.228,0.064,-0.058,0.0,0.0,2.2,0.0,0.77,1.66,0.0,0.39,0.0,0.0,0.0,0.56,0.0,0.0,0.29,0.98,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,2,0.033,0.98,1,0.016119,0.018074,-0.999707,-0.085396,0.00845,-0.996311,-0.035,0.013,60.7,13.8,298.2,-0.275,0.059,-0.066,0.3,0.09,2.12,0.0,0.76,1.42,0.0,0.54,0.0,0.0,0.15,0.48,0.0,0.0,0.53,0.99,0.02,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2,3,0.067,0.98,1,0.030846,-0.004223,-0.999515,-0.076856,-0.020213,-0.996837,-0.023,-0.012,60.8,13.3,299.3,-0.301,0.06,-0.07,0.59,0.18,2.04,0.0,0.75,1.45,0.0,0.63,0.0,0.0,0.15,0.44,0.0,0.0,0.68,0.97,0.02,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3,4,0.1,0.98,1,0.02822,-0.016301,-0.999469,-0.076471,-0.029288,-0.996642,-0.024,-0.023,60.9,13.4,299.8,-0.313,0.064,-0.073,0.83,0.36,2.11,0.0,0.77,1.55,0.0,0.68,0.0,0.0,0.0,0.44,0.0,0.0,0.71,0.94,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4,5,0.133,0.98,1,0.032808,-0.033645,-0.998895,-0.074728,-0.041143,-0.996355,-0.021,-0.037,60.3,12.8,300.1,-0.33,0.066,-0.074,0.96,0.49,2.04,0.0,0.76,1.58,0.0,0.76,0.0,0.0,0.07,0.57,0.0,0.0,0.65,0.9,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5,6,0.167,0.98,1,0.033302,-0.03889,-0.998688,-0.071583,-0.050457,-0.996158,-0.019,-0.045,59.4,12.4,299.8,-0.338,0.068,-0.075,1.05,0.59,2.12,0.0,0.79,1.43,0.0,0.77,0.0,0.0,0.07,0.63,0.0,0.0,0.61,1.01,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6,7,0.2,0.98,1,0.025184,-0.037,-0.998998,-0.077269,-0.054461,-0.995522,-0.026,-0.046,58.6,12.4,299.2,-0.343,0.069,-0.075,1.09,0.56,2.24,0.0,0.74,1.36,0.0,0.74,0.0,0.0,0.1,0.6,0.0,0.0,0.55,1.16,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7,8,0.233,0.98,1,0.031581,-0.03557,-0.998868,-0.058461,-0.059201,-0.996533,-0.013,-0.047,58.2,12.3,299.5,-0.349,0.065,-0.075,1.12,0.56,2.4,0.0,0.74,1.28,0.0,0.73,0.0,0.0,0.14,0.52,0.0,0.0,0.55,1.21,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8,9,0.267,0.98,1,0.043375,-0.04642,-0.99798,-0.054026,-0.066109,-0.996349,-0.005,-0.056,58.2,12.3,299.5,-0.358,0.063,-0.075,1.13,0.61,2.48,0.0,0.72,1.34,0.0,0.76,0.0,0.0,0.15,0.51,0.0,0.0,0.56,1.17,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9,10,0.3,0.98,1,0.044016,-0.047895,-0.997882,-0.054474,-0.066688,-0.996286,-0.005,-0.057,58.2,12.3,299.5,-0.36,0.064,-0.075,1.21,0.66,2.47,0.0,0.73,1.28,0.01,0.83,0.0,0.0,0.16,0.6,0.0,0.0,0.56,1.21,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
