,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,-0.0045,0.212977,-0.977047,-0.154376,0.208025,-0.965864,-0.082,0.213,61.6,-21.2,384.3,0.025,0.101,-0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.28,0.13,1.19,0.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,2,0.033,0.98,1,-0.010271,0.207723,-0.978134,-0.15719,0.202089,-0.96667,-0.086,0.208,61.4,-21.1,382.9,0.011,0.102,-0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.94,0.3,1.34,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,-0.016375,0.21073,-0.977407,-0.151621,0.197204,-0.968567,-0.086,0.207,61.4,-21.1,382.9,0.009,0.102,-0.031,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.75,0.38,1.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,-0.018848,0.209936,-0.977534,-0.150429,0.198872,-0.968412,-0.087,0.207,61.4,-21.1,383.2,0.006,0.102,-0.031,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.56,0.41,1.47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,-0.011998,0.206812,-0.978307,-0.152432,0.193212,-0.969244,-0.084,0.203,61.4,-21.0,383.0,0.004,0.102,-0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.35,0.44,1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,-0.018374,0.205892,-0.978402,-0.161883,0.19466,-0.96742,-0.092,0.203,61.5,-21.0,383.4,0.002,0.102,-0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.18,0.5,1.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,-0.020891,0.204024,-0.978743,-0.161742,0.195028,-0.967369,-0.094,0.202,61.5,-21.0,383.4,0.002,0.102,-0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.16,0.52,1.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,-0.018091,0.203709,-0.978864,-0.160273,0.195779,-0.967462,-0.091,0.202,61.5,-21.0,383.4,0.001,0.101,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.29,0.49,1.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,-0.019692,0.201,-0.979393,-0.154619,0.197305,-0.968072,-0.089,0.202,61.5,-21.0,383.8,-0.0,0.102,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.42,0.45,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,-0.025233,0.198453,-0.979786,-0.15504,0.196125,-0.968245,-0.092,0.2,61.5,-21.0,383.1,-0.0,0.102,-0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.54,0.43,1.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
