,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,-0.288772,-0.088129,-0.953333,-0.313805,0.046192,-0.948363,-0.307,-0.022,97.1,115.9,472.0,-0.199,0.293,0.047,0.0,0.17,1.45,0.0,1.53,1.08,0.0,1.78,0.92,1.47,0.0,0.1,0.0,0.0,0.83,0.03,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2,0.033,0.98,1,-0.288187,-0.089644,-0.953369,-0.25902,0.017992,-0.965704,-0.278,-0.037,97.8,117.1,476.6,-0.216,0.293,0.047,0.0,0.06,1.49,0.0,1.6,1.29,0.0,1.94,1.05,1.49,0.0,0.18,0.0,0.0,0.82,0.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,3,0.067,0.98,1,-0.279716,-0.091701,-0.955693,-0.262573,0.021936,-0.964663,-0.275,-0.036,97.7,117.0,476.2,-0.221,0.293,0.047,0.0,0.0,1.52,0.0,1.62,1.49,0.0,2.03,1.12,1.49,0.0,0.19,0.0,0.0,0.77,0.11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,4,0.1,0.98,1,-0.275554,-0.084946,-0.957525,-0.23988,-0.035887,-0.970139,-0.261,-0.063,97.3,116.7,474.6,-0.22,0.295,0.047,0.0,0.0,1.53,0.0,1.61,1.51,0.0,2.02,1.08,1.4,0.0,0.14,0.0,0.0,0.71,0.04,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,5,0.133,0.98,1,-0.282535,-0.092003,-0.954835,-0.232132,-0.025973,-0.972338,-0.261,-0.061,97.2,116.9,474.9,-0.218,0.296,0.046,0.0,0.0,1.59,0.0,1.61,1.61,0.0,1.99,1.05,1.33,0.0,0.11,0.0,0.0,0.65,0.02,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,6,0.167,0.98,1,-0.280267,-0.085706,-0.956088,-0.231017,-0.025019,-0.972628,-0.259,-0.057,97.1,116.8,474.6,-0.218,0.296,0.047,0.0,0.06,1.61,0.0,1.63,1.63,0.0,1.96,1.04,1.31,0.0,0.14,0.0,0.0,0.61,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,-0.280667,-0.093918,-0.955199,-0.240273,-0.017782,-0.970542,-0.264,-0.058,96.7,116.5,473.3,-0.219,0.295,0.047,0.0,0.07,1.58,0.0,1.61,1.56,0.0,1.95,1.02,1.41,0.0,0.16,0.0,0.0,0.58,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,-0.262526,-0.089526,-0.960763,-0.259334,-0.028886,-0.965356,-0.265,-0.061,96.1,115.8,471.0,-0.219,0.296,0.045,0.0,0.11,1.51,0.0,1.55,1.43,0.0,1.98,1.01,1.46,0.0,0.27,0.0,0.0,0.62,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,-0.256821,-0.088836,-0.962368,-0.263386,-0.019012,-0.964503,-0.264,-0.056,95.9,115.7,470.4,-0.223,0.294,0.047,0.0,0.08,1.5,0.0,1.51,1.42,0.0,2.02,1.0,1.47,0.0,0.28,0.0,0.0,0.61,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,-0.261643,-0.078238,-0.961988,-0.26281,-0.021373,-0.964611,-0.266,-0.052,96.0,116.1,472.0,-0.22,0.3,0.046,0.0,0.09,1.55,0.0,1.51,1.47,0.0,2.08,1.0,1.41,0.0,0.27,0.0,0.0,0.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11,0.333,0.98,1,-0.242366,-0.073736,-0.967379,-0.266279,-0.0136,-0.9638,-0.258,-0.045,96.0,116.2,472.2,-0.22,0.301,0.046,0.0,0.15,1.55,0.0,1.52,1.4,0.0,2.09,1.02,1.4,0.0,0.27,0.0,0.0,0.55,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12,0.367,0.98,1,-0.243844,-0.083142,-0.966244,-0.267206,-0.020372,-0.963424,-0.259,-0.054,95.8,116.1,471.7,-0.223,0.301,0.047,0.0,0.24,1.52,0.0,1.54,1.3,0.0,2.17,1.03,1.43,0.0,0.26,0.04,0.0,0.57,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,0.4,0.98,1,-0.230134,-0.084583,-0.969476,-0.262652,-0.037502,-0.964162,-0.25,-0.063,95.4,115.8,470.6,-0.222,0.298,0.046,0.0,0.34,1.5,0.0,1.57,1.31,0.0,2.21,1.06,1.4,0.0,0.25,0.04,0.0,0.58,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,14,0.433,0.98,1,-0.228659,-0.091265,-0.969219,-0.274857,-0.01207,-0.96141,-0.255,-0.053,95.1,115.9,470.8,-0.231,0.294,0.054,0.0,0.33,1.5,0.0,1.56,1.39,0.0,2.18,1.01,1.41,0.0,0.2,0.13,0.0,0.57,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,15,0.467,0.98,1,-0.204327,-0.079368,-0.97568,-0.283035,-0.024653,-0.958793,-0.247,-0.054,94.1,115.6,469.6,-0.236,0.288,0.056,0.01,0.26,1.44,0.0,1.54,1.33,0.0,2.1,1.0,1.38,0.0,0.17,0.13,0.0,0.56,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,16,0.5,0.98,1,-0.198302,-0.081523,-0.976745,-0.282775,-0.027403,-0.958795,-0.244,-0.056,93.9,115.5,469.0,-0.24,0.286,0.058,0.01,0.22,1.38,0.0,1.49,1.35,0.0,2.02,0.97,1.47,0.0,0.12,0.16,0.0,0.61,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,17,0.533,0.98,1,-0.204504,-0.084463,-0.975215,-0.282306,-0.027617,-0.958927,-0.247,-0.058,93.8,115.5,468.9,-0.24,0.285,0.058,0.01,0.16,1.36,0.0,1.53,1.44,0.0,2.02,0.98,1.46,0.0,0.14,0.11,0.0,0.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17,18,0.567,0.98,1,-0.212791,-0.077597,-0.974012,-0.282457,-0.046554,-0.95815,-0.251,-0.064,93.6,115.4,468.6,-0.238,0.284,0.058,0.0,0.1,1.3,0.0,1.54,1.46,0.0,1.98,0.96,1.46,0.0,0.16,0.16,0.0,0.66,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18,19,0.6,0.98,1,-0.212485,-0.07583,-0.974218,-0.255427,-0.054225,-0.965307,-0.237,-0.067,93.5,115.3,468.3,-0.237,0.283,0.058,0.0,0.08,1.27,0.0,1.55,1.39,0.0,1.95,0.95,1.47,0.0,0.18,0.13,0.0,0.69,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19,20,0.633,0.98,1,-0.224667,-0.076485,-0.971429,-0.276736,-0.063242,-0.958863,-0.254,-0.072,93.4,115.3,468.3,-0.237,0.282,0.057,0.0,0.07,1.2,0.0,1.54,1.26,0.0,1.98,0.99,1.48,0.0,0.19,0.09,0.0,0.73,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20,21,0.667,0.98,1,-0.231087,-0.080447,-0.969601,-0.283627,-0.043475,-0.957949,-0.261,-0.064,93.4,115.2,468.2,-0.238,0.282,0.056,0.0,0.18,1.23,0.0,1.56,1.27,0.0,2.03,0.98,1.51,0.0,0.17,0.04,0.0,0.72,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21,22,0.7,0.98,1,-0.266326,-0.081256,-0.960452,-0.301303,-0.054601,-0.951964,-0.289,-0.071,93.2,114.9,467.4,-0.238,0.284,0.056,0.0,0.24,1.22,0.0,1.55,1.28,0.0,2.15,0.99,1.5,0.0,0.18,0.07,0.0,0.7,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,23,0.733,0.98,1,-0.245644,-0.079454,-0.966098,-0.302017,-0.049342,-0.952025,-0.278,-0.067,93.1,114.8,467.3,-0.238,0.284,0.056,0.0,0.37,1.23,0.0,1.54,1.3,0.0,2.22,0.95,1.52,0.0,0.16,0.1,0.0,0.67,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
