,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.236511,-0.012234,-0.971552,0.05905,-0.032898,-0.997713,0.149,-0.023,9.6,73.3,579.5,-0.08,-0.193,0.067,0.44,0.15,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.1,0.15,1.03,0.0,0.25,0.15,0.15,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.237508,0.007506,-0.971357,0.049839,-0.015611,-0.998635,0.145,-0.004,9.6,72.8,577.3,-0.065,-0.191,0.074,0.2,0.05,0.0,0.53,0.0,0.04,0.0,0.02,0.0,0.03,0.3,1.0,0.14,0.39,0.09,0.13,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.23918,0.013978,-0.970875,0.049178,-0.010229,-0.998738,0.145,0.002,9.5,72.6,576.4,-0.058,-0.193,0.077,0.07,0.0,0.0,0.52,0.0,0.04,0.0,0.04,0.0,0.0,0.38,0.96,0.17,0.46,0.08,0.13,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.239012,0.017509,-0.970859,0.048716,-0.007259,-0.998786,0.145,0.005,9.5,72.5,575.7,-0.054,-0.193,0.079,0.13,0.03,0.0,0.61,0.0,0.04,0.0,0.06,0.0,0.0,0.33,0.91,0.17,0.45,0.09,0.18,0.02,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.238855,0.019156,-0.970866,0.048631,-0.005541,-0.998801,0.145,0.007,9.6,72.5,575.4,-0.053,-0.193,0.079,0.11,0.03,0.0,0.55,0.0,0.05,0.0,0.05,0.0,0.0,0.34,0.85,0.2,0.44,0.09,0.18,0.02,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.238782,0.017159,-0.970921,0.049041,-0.007995,-0.998765,0.145,0.005,9.6,72.4,575.2,-0.054,-0.193,0.081,0.14,0.07,0.0,0.4,0.0,0.17,0.0,0.07,0.0,0.0,0.31,0.83,0.27,0.42,0.05,0.16,0.02,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.237431,0.01637,-0.971267,0.048875,-0.009218,-0.998762,0.144,0.004,9.7,72.4,575.2,-0.054,-0.192,0.082,0.12,0.13,0.0,0.33,0.0,0.28,0.0,0.06,0.0,0.0,0.38,0.84,0.31,0.4,0.04,0.15,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.237733,0.016666,-0.971188,0.048383,-0.008898,-0.998789,0.144,0.004,9.7,72.5,575.6,-0.054,-0.192,0.081,0.13,0.2,0.0,0.34,0.0,0.23,0.0,0.05,0.0,0.0,0.39,0.86,0.35,0.4,0.01,0.11,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.238158,0.018053,-0.971059,0.047986,-0.007815,-0.998817,0.144,0.005,9.7,72.5,575.5,-0.054,-0.193,0.082,0.08,0.15,0.0,0.29,0.0,0.12,0.0,0.01,0.0,0.0,0.41,0.86,0.4,0.41,0.01,0.09,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.238865,0.018565,-0.970875,0.049166,-0.007751,-0.998761,0.145,0.005,9.8,72.6,575.2,-0.053,-0.194,0.083,0.03,0.07,0.0,0.23,0.0,0.07,0.0,0.1,0.0,0.0,0.41,0.88,0.46,0.41,0.0,0.06,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
