,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.172901,0.184762,-0.967454,0.014299,0.153576,-0.988033,0.095,0.171,57.6,47.9,441.4,0.163,-0.014,0.005,0.0,0.0,0.83,0.5,0.04,2.37,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.172847,0.179115,-0.968526,0.020899,0.149958,-0.988471,0.099,0.167,57.6,47.8,441.8,0.16,-0.015,0.003,0.03,0.17,0.52,0.48,0.01,2.01,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.191597,0.193329,-0.962244,0.034256,0.141308,-0.989373,0.115,0.17,57.4,47.8,442.7,0.164,-0.013,0.002,0.03,0.17,0.24,0.47,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.181914,0.182897,-0.966155,0.04188,0.143842,-0.988714,0.114,0.166,57.2,47.6,441.8,0.16,-0.014,0.002,0.0,0.12,0.07,0.48,0.01,1.81,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.188858,0.180887,-0.965201,0.043609,0.146071,-0.988312,0.118,0.166,57.1,47.6,441.6,0.161,-0.017,0.002,0.0,0.12,0.13,0.42,0.01,1.98,0.0,0.01,0.0,0.0,0.0,0.51,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.198955,0.188696,-0.961671,0.035546,0.143283,-0.989043,0.12,0.169,57.0,47.5,441.7,0.163,-0.013,-0.0,0.0,0.12,0.26,0.35,0.02,2.07,0.04,0.01,0.0,0.0,0.0,0.44,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.196302,0.183598,-0.963202,0.033829,0.139417,-0.989656,0.117,0.164,56.9,47.5,441.8,0.164,-0.014,-0.001,0.0,0.19,0.41,0.24,0.04,2.03,0.04,0.01,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.194423,0.18804,-0.962726,0.030864,0.148211,-0.988474,0.115,0.171,56.8,47.5,441.7,0.165,-0.014,-0.001,0.0,0.19,0.44,0.3,0.07,2.02,0.04,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.209517,0.184238,-0.960291,0.032021,0.147574,-0.988533,0.123,0.169,56.7,47.5,442.3,0.167,-0.014,-0.003,0.0,0.19,0.39,0.44,0.1,1.86,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.208962,0.188,-0.959683,0.029329,0.159827,-0.986709,0.122,0.177,56.7,47.5,442.2,0.169,-0.014,-0.003,0.0,0.0,0.2,0.6,0.07,1.81,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
