,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,-0.116967,0.242557,-0.96306,-0.145365,0.149325,-0.978044,-0.134,0.199,53.1,9.1,281.0,0.017,0.155,-0.016,0.0,0.0,0.57,0.54,0.55,1.62,0.0,0.0,0.0,0.0,0.07,0.28,0.0,0.0,0.48,0.17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,-0.115964,0.237541,-0.964431,-0.15456,0.150573,-0.976442,-0.138,0.197,53.0,9.2,280.9,0.011,0.156,-0.016,0.0,0.0,0.66,0.59,0.57,1.91,0.0,0.0,0.0,0.0,0.08,0.31,0.0,0.1,0.48,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,-0.090936,0.239052,-0.966739,-0.164852,0.142702,-0.97594,-0.131,0.194,52.5,9.2,281.1,0.012,0.157,-0.019,0.0,0.0,0.7,0.67,0.61,2.12,0.0,0.0,0.0,0.0,0.08,0.31,0.0,0.14,0.47,0.41,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,-0.10427,0.229771,-0.967643,-0.158123,0.147971,-0.976269,-0.134,0.192,52.3,9.1,282.0,0.008,0.16,-0.021,0.0,0.0,0.74,0.74,0.66,2.23,0.0,0.0,0.0,0.0,0.04,0.36,0.0,0.16,0.48,0.52,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,-0.089634,0.241841,-0.966167,-0.157849,0.148088,-0.976296,-0.127,0.198,51.9,9.0,282.0,0.01,0.162,-0.023,0.0,0.0,0.77,0.52,0.7,2.33,0.0,0.0,0.0,0.0,0.04,0.33,0.0,0.1,0.48,0.56,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,-0.13545,0.2443,-0.960193,-0.21543,0.178417,-0.960082,-0.181,0.217,51.6,8.8,282.6,0.011,0.163,-0.027,0.0,0.0,0.84,0.25,0.72,2.37,0.0,0.0,0.0,0.0,0.01,0.32,0.0,0.06,0.48,0.53,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,-0.132406,0.243976,-0.9607,-0.2125,0.179333,-0.960564,-0.178,0.217,51.6,8.9,282.7,0.009,0.164,-0.027,0.0,0.0,0.82,0.03,0.71,2.29,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.43,0.49,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,-0.123478,0.242218,-0.962332,-0.210622,0.170899,-0.962513,-0.172,0.211,51.3,8.7,282.2,0.006,0.164,-0.027,0.0,0.0,0.84,0.06,0.72,2.21,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.01,0.39,0.47,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,-0.114686,0.237591,-0.964571,-0.227721,0.159499,-0.960574,-0.176,0.203,51.1,8.5,281.5,0.001,0.164,-0.027,0.0,0.0,0.81,0.1,0.72,2.08,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.42,0.55,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,-0.136067,0.228417,-0.964008,-0.226193,0.15707,-0.961336,-0.186,0.198,51.0,8.5,280.9,0.002,0.165,-0.028,0.0,0.0,0.82,0.07,0.75,2.11,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.49,0.53,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
