,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.002943,0.190306,-0.98172,-0.152871,0.219496,-0.963562,-0.077,0.208,28.7,6.1,283.7,0.056,0.119,-0.03,0.0,0.0,0.75,0.0,0.0,0.3,0.0,0.4,0.47,1.25,0.59,2.48,0.0,0.73,0.0,0.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.009546,0.197015,-0.980354,-0.148585,0.225737,-0.96279,-0.071,0.214,28.5,6.0,282.7,0.058,0.115,-0.03,0.0,0.0,0.8,0.0,0.0,0.24,0.0,0.35,0.53,1.29,0.46,2.53,0.0,0.75,0.0,0.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.010282,0.199585,-0.979827,-0.149952,0.22805,-0.962033,-0.072,0.217,28.6,5.9,283.2,0.063,0.115,-0.029,0.0,0.0,0.81,0.0,0.0,0.4,0.0,0.41,0.57,1.28,0.37,2.56,0.0,0.78,0.0,0.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.042286,0.21827,-0.974972,-0.156591,0.233612,-0.959638,-0.059,0.229,29.3,5.8,283.1,0.057,0.106,-0.026,0.0,0.0,0.78,0.0,0.0,0.63,0.0,0.49,0.59,1.26,0.35,2.55,0.0,0.79,0.0,0.49,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.039876,0.217333,-0.975283,-0.155663,0.240325,-0.95813,-0.06,0.232,29.3,5.8,283.2,0.058,0.106,-0.026,0.0,0.0,0.71,0.0,0.0,0.71,0.0,0.49,0.59,1.23,0.47,2.63,0.0,0.84,0.0,0.34,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.062725,0.222217,-0.972977,-0.139345,0.233361,-0.962354,-0.04,0.231,30.7,5.6,283.0,0.051,0.093,-0.024,0.0,0.0,0.6,0.0,0.0,0.67,0.0,0.37,0.59,1.21,0.54,2.67,0.0,0.86,0.0,0.32,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.062543,0.222851,-0.972844,-0.140663,0.235776,-0.961573,-0.04,0.233,30.8,5.6,283.0,0.052,0.094,-0.025,0.0,0.0,0.54,0.0,0.0,0.62,0.0,0.28,0.58,1.16,0.6,2.7,0.0,0.86,0.0,0.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.060538,0.22358,-0.972804,-0.142265,0.239062,-0.960526,-0.042,0.235,30.8,5.6,283.1,0.053,0.095,-0.026,0.0,0.0,0.55,0.0,0.0,0.53,0.0,0.38,0.53,1.14,0.61,2.65,0.0,0.85,0.0,0.38,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.055354,0.21779,-0.974425,-0.139798,0.230486,-0.962981,-0.044,0.227,32.0,5.8,283.3,0.053,0.085,-0.026,0.0,0.0,0.64,0.0,0.0,0.51,0.0,0.54,0.49,1.09,0.58,2.53,0.0,0.88,0.0,0.38,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.043993,0.2181,-0.974934,-0.144546,0.233205,-0.961625,-0.052,0.229,32.3,6.2,283.5,0.057,0.087,-0.026,0.0,0.0,0.69,0.0,0.0,0.43,0.0,0.69,0.46,1.06,0.58,2.43,0.0,0.93,0.0,0.43,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
