,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,-0.001189,0.037963,-0.999278,-0.145936,0.022027,-0.989049,-0.074,0.03,95.1,76.6,445.1,-0.162,0.123,0.057,0.39,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.62,0.0,0.0,0.32,0.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,-0.006221,0.052099,-0.998623,-0.146465,0.025645,-0.988883,-0.077,0.039,95.0,76.6,445.0,-0.162,0.121,0.059,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.83,0.0,0.0,0.11,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.0036,0.040087,-0.99919,-0.138299,0.029307,-0.989957,-0.068,0.035,95.6,76.6,446.0,-0.155,0.115,0.059,0.35,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.94,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.026494,0.045574,-0.99861,-0.138636,0.034173,-0.989754,-0.056,0.04,95.7,76.5,444.5,-0.15,0.109,0.06,0.24,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.93,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.038375,0.046014,-0.998203,-0.129608,0.022609,-0.991307,-0.046,0.034,95.9,76.3,443.2,-0.153,0.101,0.064,0.17,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.93,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.031344,0.039419,-0.998731,-0.134665,0.050297,-0.989614,-0.052,0.045,96.4,76.2,442.9,-0.15,0.096,0.063,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.84,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.027568,0.037304,-0.998924,-0.131907,0.045114,-0.990235,-0.052,0.041,96.7,76.1,442.5,-0.149,0.092,0.063,0.17,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.79,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.012503,0.033291,-0.999367,-0.130595,0.036801,-0.990753,-0.059,0.035,96.7,76.1,442.2,-0.151,0.087,0.068,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.67,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.005091,0.036977,-0.999303,-0.134753,0.04941,-0.989647,-0.065,0.043,97.1,75.9,442.3,-0.142,0.091,0.064,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.005796,0.040553,-0.999161,-0.138619,0.046908,-0.989234,-0.067,0.044,97.6,76.0,443.0,-0.137,0.088,0.065,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.6,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
