,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.028489,0.256977,-0.965998,-0.145903,0.287173,-0.946702,-0.061,0.277,35.6,39.5,249.4,0.014,0.019,0.085,0.0,0.0,0.64,0.0,1.47,1.28,0.67,1.58,0.27,0.06,1.32,1.22,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.038362,0.265866,-0.963246,-0.128485,0.337034,-0.932684,-0.047,0.308,35.5,39.4,248.8,0.016,0.01,0.089,0.0,0.0,0.66,0.0,1.37,1.19,0.66,1.68,0.26,0.13,1.02,0.95,0.0,0.52,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.035457,0.257766,-0.965557,-0.170507,0.236235,-0.956619,-0.07,0.252,35.1,37.9,250.3,0.003,0.01,0.098,0.0,0.0,0.7,0.0,1.32,1.16,0.75,1.77,0.25,0.28,0.83,0.68,0.0,0.55,0.0,0.05,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,4,0.1,0.98,1,0.035928,0.236254,-0.971027,-0.149014,0.20354,-0.96766,-0.058,0.223,34.8,34.9,251.6,-0.02,0.006,0.104,0.0,0.0,0.84,0.0,1.3,1.12,0.68,1.85,0.26,0.26,0.73,0.71,0.0,0.56,0.0,0.05,0.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4,5,0.133,0.98,1,0.061276,0.210605,-0.975649,-0.134683,0.155112,-0.978673,-0.038,0.185,34.8,32.0,254.8,-0.036,0.002,0.11,0.0,0.0,0.84,0.0,1.26,0.91,0.64,1.86,0.22,0.17,0.67,0.75,0.0,0.54,0.0,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5,6,0.167,0.98,1,0.052359,0.215577,-0.975082,-0.132598,0.166101,-0.977153,-0.041,0.193,34.7,31.7,253.8,-0.023,0.006,0.108,0.0,0.0,0.84,0.0,1.22,0.81,0.55,1.92,0.16,0.12,0.73,0.94,0.0,0.61,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,7,0.2,0.98,1,0.051319,0.217545,-0.9747,-0.102209,0.163067,-0.981306,-0.026,0.192,34.2,29.4,257.5,-0.033,-0.001,0.113,0.0,0.0,0.82,0.0,1.26,0.81,0.56,1.94,0.15,0.2,0.87,1.0,0.0,0.63,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.014408,0.215656,-0.976363,-0.115862,0.166088,-0.979281,-0.052,0.193,32.0,26.7,260.0,-0.054,-0.004,0.113,0.0,0.0,0.89,0.0,1.24,0.68,0.47,2.04,0.1,0.26,0.96,1.04,0.0,0.75,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.044343,0.165186,-0.985265,-0.112685,0.151414,-0.982026,-0.035,0.16,28.0,23.9,263.8,-0.066,-0.0,0.108,0.0,0.0,1.1,0.0,1.25,0.62,0.29,2.09,0.15,0.14,1.09,1.02,0.0,0.79,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.063101,0.177994,-0.982006,-0.123359,0.160779,-0.979251,-0.031,0.171,23.4,21.3,270.3,-0.081,0.002,0.098,0.0,0.0,1.33,0.0,1.25,0.61,0.22,2.2,0.17,0.07,1.02,0.97,0.0,0.76,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
