,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.13698,0.141745,-0.98038,-0.017039,0.133392,-0.990917,0.061,0.139,10.9,19.0,303.7,-0.09,0.038,0.071,0.0,0.0,0.39,0.0,1.21,1.89,0.0,0.9,0.1,0.15,0.24,0.23,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.132951,0.152722,-0.979285,-0.028209,0.109253,-0.993614,0.053,0.132,10.8,19.1,303.6,-0.1,0.036,0.079,0.0,0.0,0.43,0.0,1.16,1.94,0.0,0.96,0.07,0.22,0.32,0.15,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.048454,0.154101,-0.986866,-0.066318,0.130139,-0.989275,-0.009,0.143,10.7,19.3,304.1,-0.097,0.038,0.081,0.0,0.0,0.4,0.0,1.09,1.88,0.0,0.93,0.05,0.23,0.34,0.09,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.053829,0.158494,-0.985892,-0.062433,0.106928,-0.992305,-0.004,0.133,10.7,19.3,304.4,-0.094,0.035,0.08,0.0,0.0,0.39,0.0,1.04,1.89,0.0,0.92,0.06,0.14,0.34,0.12,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.05752,0.170796,-0.983626,-0.067375,0.121162,-0.990344,-0.005,0.147,10.7,19.3,304.0,-0.095,0.038,0.081,0.0,0.0,0.43,0.0,1.07,2.01,0.0,0.97,0.1,0.15,0.38,0.28,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.052532,0.169858,-0.984067,-0.071838,0.118593,-0.990341,-0.01,0.145,10.6,19.4,303.4,-0.096,0.038,0.08,0.0,0.0,0.48,0.0,1.13,2.1,0.0,1.08,0.17,0.21,0.54,0.41,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.046715,0.172742,-0.983859,-0.065746,0.143844,-0.987414,-0.01,0.159,10.7,19.7,304.1,-0.096,0.033,0.08,0.0,0.0,0.5,0.0,1.21,1.94,0.0,1.03,0.2,0.35,0.53,0.43,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.038391,0.178816,-0.983133,-0.082622,0.130368,-0.988017,-0.022,0.156,10.7,19.8,303.9,-0.1,0.033,0.081,0.0,0.0,0.54,0.0,1.25,1.76,0.0,1.01,0.19,0.44,0.74,0.33,0.07,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.038764,0.180674,-0.982779,-0.08009,0.132693,-0.987916,-0.021,0.158,10.7,19.8,304.0,-0.1,0.033,0.08,0.0,0.0,0.52,0.0,1.26,1.65,0.0,0.98,0.17,0.42,0.69,0.25,0.07,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.043371,0.181855,-0.982369,-0.082516,0.133037,-0.98767,-0.02,0.158,10.7,19.9,304.2,-0.099,0.033,0.08,0.0,0.0,0.48,0.0,1.25,1.77,0.0,1.15,0.2,0.35,0.94,0.19,0.11,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
