,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.050527,0.045687,-0.997677,-0.136649,0.114008,-0.984037,-0.043,0.08,86.9,77.6,398.8,0.019,0.048,0.013,0.0,0.0,0.0,0.0,0.53,1.97,0.0,2.04,0.54,0.0,0.33,0.89,0.28,0.92,0.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.040858,0.060348,-0.997341,-0.134703,0.130857,-0.982207,-0.047,0.096,87.7,77.8,401.5,0.056,0.066,-0.005,0.0,0.0,0.0,0.0,0.47,2.1,0.0,1.89,0.53,0.0,0.11,0.72,0.13,0.69,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.060053,0.086637,-0.994428,-0.134966,0.121385,-0.983387,-0.038,0.105,88.2,77.9,402.3,0.077,0.08,-0.016,0.0,0.0,0.0,0.0,0.47,2.41,0.0,1.87,0.45,0.0,0.0,0.61,0.04,0.58,0.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.100183,0.079667,-0.991774,-0.116563,0.112136,-0.986833,-0.008,0.097,88.2,77.5,401.7,0.081,0.082,-0.016,0.0,0.0,0.0,0.0,0.46,2.63,0.0,1.81,0.42,0.0,0.0,0.65,0.0,0.56,0.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.109845,0.087025,-0.990132,-0.086791,0.102986,-0.990889,0.012,0.096,87.9,77.2,400.5,0.083,0.081,-0.015,0.0,0.0,0.0,0.0,0.5,2.8,0.0,1.92,0.42,0.0,0.0,0.67,0.0,0.56,0.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.111629,0.091805,-0.9895,-0.059818,0.094729,-0.993704,0.026,0.094,88.0,77.3,400.6,0.088,0.083,-0.019,0.0,0.0,0.0,0.01,0.54,2.71,0.0,1.94,0.48,0.0,0.0,0.69,0.0,0.55,0.0,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.107505,0.087569,-0.990341,-0.073317,0.100003,-0.992282,0.017,0.094,87.6,76.8,399.0,0.087,0.085,-0.018,0.0,0.0,0.01,0.01,0.61,2.81,0.0,1.99,0.48,0.0,0.0,0.58,0.0,0.53,0.0,0.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.126716,0.080428,-0.988673,-0.074996,0.100459,-0.992111,0.026,0.091,87.5,76.7,398.6,0.084,0.084,-0.018,0.0,0.0,0.01,0.01,0.61,2.63,0.0,2.03,0.51,0.0,0.0,0.57,0.0,0.51,0.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.143727,0.102181,-0.984328,-0.075258,0.113354,-0.9907,0.035,0.109,87.6,76.7,398.3,0.091,0.087,-0.024,0.0,0.0,0.01,0.0,0.52,2.44,0.03,2.03,0.5,0.0,0.0,0.42,0.0,0.44,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.137256,0.12162,-0.983041,-0.076733,0.089323,-0.993042,0.031,0.106,87.5,76.9,399.8,0.09,0.086,-0.018,0.0,0.0,0.0,0.0,0.53,2.19,0.03,2.03,0.53,0.0,0.0,0.55,0.0,0.43,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11,0.333,0.98,1,0.037046,0.112578,-0.992952,-0.157362,0.141418,-0.977363,-0.061,0.128,87.5,77.1,400.5,0.09,0.08,-0.018,0.0,0.0,0.0,0.0,0.51,2.07,0.03,1.93,0.48,0.0,0.0,0.54,0.0,0.4,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11,12,0.367,0.98,1,0.047706,0.137778,-0.989314,-0.164806,0.151844,-0.974568,-0.06,0.146,87.6,77.2,401.2,0.098,0.079,-0.021,0.0,0.0,0.0,0.0,0.61,2.18,0.1,1.92,0.56,0.0,0.0,0.6,0.0,0.4,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12,13,0.4,0.98,1,0.045033,0.133924,-0.989968,-0.159404,0.165059,-0.973317,-0.058,0.151,87.6,77.3,401.3,0.095,0.081,-0.021,0.0,0.0,0.0,0.0,0.61,2.16,0.1,1.81,0.63,0.0,0.0,0.46,0.03,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13,14,0.433,0.98,1,0.05776,0.147239,-0.987413,-0.16379,0.168771,-0.971951,-0.054,0.16,87.5,77.2,401.0,0.094,0.079,-0.019,0.0,0.0,0.0,0.0,0.7,2.21,0.13,1.8,0.71,0.0,0.0,0.44,0.03,0.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14,15,0.467,0.98,1,0.053277,0.142926,-0.988298,-0.170375,0.173352,-0.970011,-0.06,0.16,87.7,77.2,401.4,0.094,0.082,-0.02,0.0,0.0,0.0,0.0,0.76,2.14,0.11,1.64,0.72,0.0,0.0,0.43,0.06,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15,16,0.5,0.98,1,0.051276,0.139091,-0.988951,-0.167514,0.169596,-0.971173,-0.059,0.156,87.5,77.1,400.8,0.09,0.08,-0.02,0.0,0.0,0.0,0.0,0.79,2.09,0.11,1.7,0.7,0.0,0.0,0.54,0.04,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16,17,0.533,0.98,1,0.043695,0.142014,-0.9889,-0.16588,0.167016,-0.9719,-0.062,0.156,87.4,76.8,399.9,0.084,0.08,-0.021,0.0,0.0,0.0,0.0,0.81,2.13,0.11,1.74,0.73,0.0,0.02,0.51,0.04,0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
17,18,0.567,0.98,1,-0.060079,0.075618,-0.995325,-0.223367,0.135648,-0.96525,-0.144,0.107,87.6,76.9,400.0,0.084,0.08,-0.023,0.0,0.0,0.0,0.0,0.74,2.17,0.08,1.77,0.68,0.0,0.02,0.6,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18,19,0.6,0.98,1,-0.068465,0.071024,-0.995122,-0.259743,0.117423,-0.958512,-0.166,0.096,87.4,76.8,399.6,0.077,0.081,-0.025,0.0,0.0,0.0,0.0,0.74,2.34,0.08,1.74,0.66,0.0,0.02,0.47,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20,0.633,0.98,1,-0.096781,0.105897,-0.989656,-0.259212,0.098012,-0.960834,-0.181,0.104,87.4,76.7,400.0,0.084,0.081,-0.026,0.0,0.0,0.0,0.0,0.64,2.36,0.07,1.74,0.63,0.0,0.0,0.39,0.0,0.59,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
