,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.068525,0.137943,-0.988067,-0.038193,0.157782,-0.986735,0.015,0.149,45.3,56.7,438.5,0.079,0.016,0.006,1.23,2.62,0.0,0.0,0.0,1.07,0.01,1.92,0.46,2.2,0.0,1.09,1.19,0.63,0.0,0.2,0.39,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1,2,0.033,0.98,1,0.077901,0.133636,-0.987964,-0.034725,0.144191,-0.98894,0.022,0.14,45.3,56.7,438.5,0.066,0.019,0.004,1.29,2.67,0.0,0.0,0.02,1.21,0.0,1.78,0.56,2.18,0.04,1.32,1.05,0.67,0.0,0.19,0.27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2,3,0.067,0.98,1,0.098925,0.137066,-0.98561,-0.024026,0.144408,-0.989227,0.038,0.142,46.1,56.5,434.8,0.072,0.002,-0.001,1.4,2.59,0.08,0.0,0.06,1.59,0.08,1.62,0.68,2.13,0.18,1.51,0.8,0.63,0.0,0.2,0.23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3,4,0.1,0.98,1,0.126944,0.173636,-0.976594,-0.012465,0.169342,-0.985478,0.058,0.173,47.1,57.0,436.0,0.072,-0.011,0.001,1.34,2.47,0.08,0.0,0.06,1.77,0.12,1.72,0.72,2.03,0.15,1.65,0.52,0.6,0.0,0.2,0.27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4,5,0.133,0.98,1,0.095693,0.170823,-0.980644,-0.020817,0.159861,-0.98692,0.038,0.167,47.6,57.1,435.7,0.081,-0.012,0.007,1.19,2.41,0.12,0.0,0.04,1.73,0.18,1.76,0.64,2.12,0.15,1.62,0.43,0.51,0.0,0.24,0.27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5,6,0.167,0.98,1,0.10711,0.170375,-0.979541,-0.01446,0.140112,-0.99003,0.047,0.156,48.4,57.4,436.8,0.081,-0.026,0.012,0.98,2.45,0.03,0.0,0.0,1.36,0.17,1.82,0.55,2.16,0.0,1.66,0.53,0.45,0.0,0.18,0.37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6,7,0.2,0.98,1,0.098442,0.183221,-0.97813,-0.00578,0.149991,-0.988671,0.047,0.168,49.0,57.8,436.9,0.083,-0.035,0.018,0.84,2.55,0.03,0.0,0.0,1.18,0.24,1.75,0.47,2.28,0.0,1.76,0.79,0.49,0.0,0.07,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7,8,0.233,0.98,1,0.093402,0.170819,-0.980865,-0.01533,0.136014,-0.990588,0.04,0.154,49.3,57.8,436.8,0.07,-0.04,0.02,0.79,2.37,0.0,0.0,0.01,1.08,0.3,1.74,0.44,2.14,0.01,1.78,0.86,0.59,0.0,0.09,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
8,9,0.267,0.98,1,0.101741,0.175713,-0.97917,-0.019869,0.120614,-0.992501,0.042,0.149,49.1,57.8,435.8,0.066,-0.038,0.02,0.69,2.19,0.0,0.0,0.02,1.04,0.36,1.81,0.41,2.1,0.08,1.72,0.9,0.72,0.0,0.14,0.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
9,10,0.3,0.98,1,0.087188,0.156905,-0.983758,-0.028718,0.126212,-0.991588,0.03,0.142,49.1,58.1,436.3,0.061,-0.036,0.017,0.64,2.1,0.0,0.0,0.03,0.99,0.34,1.84,0.39,1.91,0.08,1.52,0.85,0.73,0.0,0.14,0.15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10,11,0.333,0.98,1,0.082922,0.146714,-0.985697,-0.026124,0.126258,-0.991653,0.029,0.137,49.0,58.2,435.7,0.057,-0.034,0.019,0.57,2.18,0.0,0.0,0.06,0.97,0.35,1.82,0.38,1.88,0.15,1.41,0.98,0.78,0.0,0.15,0.23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
11,12,0.367,0.98,1,0.079285,0.157188,-0.984381,-0.057848,0.124049,-0.990588,0.011,0.141,48.6,58.4,434.6,0.06,-0.028,0.02,0.54,2.29,0.0,0.0,0.12,1.14,0.42,1.86,0.36,1.86,0.11,1.24,0.97,0.83,0.0,0.09,0.22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12,13,0.4,0.98,1,0.066836,0.169259,-0.983303,-0.041893,0.134845,-0.989981,0.013,0.153,48.5,58.6,434.7,0.06,-0.026,0.02,0.61,2.26,0.0,0.0,0.19,1.27,0.46,1.91,0.42,1.85,0.11,1.15,1.02,0.87,0.0,0.09,0.16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13,14,0.433,0.98,1,0.064882,0.165531,-0.984068,-0.076596,0.144788,-0.986494,-0.006,0.156,48.3,58.9,434.8,0.055,-0.021,0.02,0.68,2.27,0.0,0.0,0.25,1.56,0.54,1.97,0.46,1.91,0.12,1.12,0.94,0.85,0.0,0.13,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14,15,0.467,0.98,1,0.075089,0.153037,-0.985364,-0.093582,0.126276,-0.987571,-0.009,0.141,48.1,58.8,435.0,0.051,-0.021,0.022,0.78,2.27,0.0,0.0,0.25,1.4,0.57,1.97,0.46,2.0,0.09,1.19,1.06,0.77,0.0,0.25,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15,16,0.5,0.98,1,0.072471,0.152699,-0.985612,-0.091541,0.120562,-0.988476,-0.01,0.138,48.1,58.9,436.6,0.053,-0.017,0.024,0.72,2.29,0.0,0.0,0.29,1.38,0.59,1.96,0.48,2.08,0.19,1.15,1.01,0.72,0.0,0.25,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
