,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.077677,0.170848,-0.982231,-0.095768,0.195347,-0.976047,-0.009,0.185,34.3,-14.7,388.5,-0.073,-0.02,-0.076,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,1.42,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2,0.033,0.98,1,0.078737,0.17513,-0.981392,-0.087715,0.199332,-0.975998,-0.005,0.189,34.3,-14.7,387.5,-0.073,-0.015,-0.083,0.0,0.0,0.46,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.41,0.25,1.31,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2,3,0.067,0.98,1,0.068511,0.166652,-0.983633,-0.093879,0.213815,-0.972353,-0.013,0.192,35.1,-14.4,386.9,-0.065,-0.017,-0.088,0.0,0.0,0.5,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.3,0.53,1.18,0.0,0.51,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3,4,0.1,0.98,1,0.066174,0.166005,-0.983902,-0.094769,0.213202,-0.972401,-0.015,0.191,35.1,-14.4,386.6,-0.065,-0.011,-0.093,0.02,0.0,0.57,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.03,0.59,1.12,0.0,0.68,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4,5,0.133,0.98,1,0.063387,0.175314,-0.98247,-0.095938,0.212493,-0.972442,-0.017,0.196,35.8,-14.0,386.3,-0.059,-0.012,-0.093,0.05,0.0,0.55,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.88,0.43,1.2,0.0,0.99,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5,6,0.167,0.98,1,0.095193,0.178891,-0.979253,-0.045347,0.203758,-0.977971,0.025,0.193,36.5,-13.7,384.2,-0.052,-0.009,-0.093,0.08,0.0,0.56,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.92,0.48,1.27,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6,7,0.2,0.98,1,0.09368,0.177957,-0.979569,-0.046618,0.201834,-0.97831,0.024,0.192,36.5,-13.6,384.1,-0.054,-0.005,-0.094,0.1,0.0,0.54,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2.05,0.66,1.3,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7,8,0.233,0.98,1,0.105364,0.175707,-0.978788,-0.032244,0.206897,-0.977831,0.037,0.193,36.9,-13.3,383.4,-0.042,-0.007,-0.091,0.07,0.0,0.54,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.58,2.2,1.03,1.22,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8,9,0.267,0.98,1,0.106039,0.181992,-0.977566,-0.037178,0.21214,-0.976532,0.035,0.199,37.1,-12.9,383.2,-0.032,-0.011,-0.088,0.05,0.0,0.51,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.78,2.32,1.13,1.23,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9,10,0.3,0.98,1,0.109461,0.179143,-0.977715,-0.037145,0.212823,-0.976385,0.037,0.198,37.1,-12.9,383.3,-0.032,-0.012,-0.087,0.02,0.0,0.46,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.95,2.34,1.69,1.14,0.04,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10,11,0.333,0.98,1,0.117732,0.168602,-0.978628,-0.038938,0.204058,-0.978184,0.04,0.188,37.1,-12.8,383.6,-0.035,-0.013,-0.086,0.01,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.89,2.16,2.06,0.97,0.36,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
11,12,0.367,0.98,1,0.120564,0.173111,-0.977495,-0.043793,0.212734,-0.976128,0.039,0.195,36.9,-12.6,384.7,-0.02,-0.007,-0.084,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.93,2.41,0.75,0.71,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
12,13,0.4,0.98,1,0.122366,0.171296,-0.977591,-0.046619,0.20919,-0.976763,0.039,0.192,36.9,-12.6,384.7,-0.021,-0.007,-0.083,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,1.74,2.18,0.64,0.97,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
13,14,0.433,0.98,1,0.110423,0.170863,-0.979088,-0.041463,0.20955,-0.976918,0.035,0.192,36.6,-12.8,385.4,-0.023,-0.003,-0.079,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,1.8,1.78,0.58,0.84,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
14,15,0.467,0.98,1,0.114133,0.167392,-0.979262,-0.042375,0.204563,-0.977936,0.037,0.188,36.2,-13.2,385.1,-0.039,0.007,-0.075,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.9,1.35,0.53,0.62,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
15,16,0.5,0.98,1,0.113208,0.168425,-0.979192,-0.04902,0.206307,-0.977259,0.033,0.189,36.1,-13.2,384.9,-0.037,0.007,-0.075,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.8,1.15,0.56,0.6,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
16,17,0.533,0.98,1,0.108218,0.168571,-0.979731,-0.051148,0.20518,-0.977387,0.029,0.189,36.2,-12.9,385.9,-0.019,0.005,-0.075,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.62,1.04,0.61,0.68,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
17,18,0.567,0.98,1,0.109474,0.177345,-0.978041,-0.039876,0.216617,-0.975442,0.036,0.199,36.4,-12.8,385.8,-0.007,0.002,-0.08,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.34,1.0,0.63,0.84,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
18,19,0.6,0.98,1,0.110905,0.179583,-0.977471,-0.040348,0.221831,-0.97425,0.036,0.203,36.4,-12.8,385.6,-0.007,0.003,-0.081,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.63,0.99,0.67,0.57,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
19,20,0.633,0.98,1,0.112187,0.168462,-0.979303,-0.033971,0.219157,-0.975098,0.04,0.196,36.6,-13.7,384.4,-0.037,0.008,-0.08,0.0,0.0,0.63,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.96,1.32,0.81,0.29,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
20,21,0.667,0.98,1,0.104392,0.148803,-0.983341,-0.042906,0.204677,-0.977889,0.031,0.178,37.4,-13.9,384.7,-0.046,0.009,-0.081,0.0,0.0,0.66,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2.34,1.64,0.97,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21,22,0.7,0.98,1,0.102965,0.149973,-0.983314,-0.041032,0.205082,-0.977884,0.032,0.179,37.4,-13.9,384.6,-0.046,0.011,-0.081,0.0,0.0,0.68,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,1.95,0.85,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22,23,0.733,0.98,1,0.10463,0.152096,-0.982812,-0.078243,0.202735,-0.976103,0.013,0.179,38.1,-13.9,384.2,-0.051,0.009,-0.081,0.01,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.92,1.7,0.66,0.21,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23,24,0.767,0.98,1,0.104128,0.150828,-0.983061,-0.063602,0.21501,-0.974539,0.021,0.185,38.4,-13.6,384.0,-0.049,0.0,-0.08,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.59,1.52,0.4,0.52,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
