,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.68,1,0.221044,-0.054961,-0.973714,0.071075,0.017357,-0.99732,0.147,-0.019,48.6,110.2,502.2,-0.065,-0.38,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.82,0.0,0.0,0.0,0.08,0.0,1.19,0.88,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,2,0.033,0.82,1,0.238501,-0.008978,-0.971101,0.04631,0.076385,-0.996002,0.144,0.034,47.4,109.3,496.0,-0.01,-0.374,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.83,0.0,0.0,0.02,0.03,0.0,0.98,0.3,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.82,1,0.238419,0.020938,-0.970937,0.036983,0.097323,-0.994565,0.139,0.06,45.7,107.1,485.3,0.027,-0.38,0.065,0.0,0.0,0.0,0.0,0.0,0.13,0.19,1.14,0.0,0.0,0.29,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.88,1,0.258693,0.043481,-0.96498,0.037537,0.09846,-0.994433,0.15,0.072,44.6,105.6,478.1,0.053,-0.383,0.073,0.0,0.0,0.0,0.0,0.0,0.27,0.12,1.37,0.0,0.0,0.29,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.88,1,0.233629,0.055416,-0.970745,0.051111,0.107051,-0.992939,0.144,0.083,43.7,104.9,472.6,0.082,-0.373,0.081,0.0,0.0,0.0,0.0,0.0,0.35,0.12,1.87,0.0,0.0,0.95,0.04,0.03,1.42,0.12,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.88,1,0.229113,0.073617,-0.970612,0.047283,0.138268,-0.989266,0.14,0.108,43.2,104.7,470.0,0.106,-0.358,0.084,0.0,0.0,0.0,0.0,0.0,0.24,0.12,1.78,0.0,0.0,0.68,0.06,0.03,2.01,0.12,0.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.88,1,0.209028,0.085633,-0.974153,0.048853,0.157278,-0.986345,0.131,0.123,42.5,104.7,467.9,0.132,-0.342,0.088,0.0,0.0,0.0,0.0,0.0,0.16,0.05,1.79,0.0,0.04,0.68,0.06,0.03,2.12,0.12,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.88,1,0.211072,0.090243,-0.973296,0.041818,0.156635,-0.986771,0.128,0.125,42.4,104.3,466.3,0.144,-0.335,0.086,0.0,0.0,0.0,0.0,0.0,0.07,0.05,1.57,0.0,0.04,0.0,0.02,0.0,2.09,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.88,1,0.202801,0.098121,-0.974292,0.044737,0.162754,-0.985652,0.126,0.132,42.3,103.9,465.0,0.159,-0.332,0.082,0.0,0.0,0.0,0.0,0.0,0.07,0.05,1.65,0.0,0.04,0.0,0.06,0.0,1.81,0.0,0.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.88,1,0.201969,0.109808,-0.973217,0.049805,0.172885,-0.983682,0.128,0.143,42.3,103.3,463.3,0.178,-0.318,0.074,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.49,0.0,0.0,0.04,0.06,0.0,1.76,0.0,0.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
