,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,-0.06012,0.096359,-0.993529,-0.145346,0.013599,-0.989287,-0.103,0.055,111.7,72.0,448.4,-0.078,0.139,-0.081,0.0,0.23,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,-0.061313,0.107941,-0.992265,-0.143485,0.024434,-0.989351,-0.103,0.067,111.9,71.9,448.7,-0.075,0.146,-0.088,0.11,0.35,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.8,0.06,0.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,-0.020416,0.0825,-0.996382,-0.141354,0.016703,-0.989818,-0.081,0.05,111.7,71.5,448.4,-0.08,0.145,-0.09,0.11,0.27,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.78,0.07,0.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,-0.017278,0.08358,-0.996351,-0.138111,0.007621,-0.990387,-0.078,0.046,111.8,71.3,448.1,-0.083,0.141,-0.091,0.11,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.83,0.13,0.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.001886,0.076651,-0.997056,-0.134636,0.004247,-0.990886,-0.067,0.041,111.7,71.0,447.4,-0.089,0.14,-0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.86,0.13,0.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.00699,0.074428,-0.997202,-0.131449,-0.005067,-0.99131,-0.063,0.035,111.6,70.8,447.2,-0.092,0.137,-0.095,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.82,0.12,0.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.007188,0.07466,-0.997183,-0.13516,-0.005504,-0.990808,-0.064,0.035,111.7,70.8,447.4,-0.093,0.137,-0.095,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.08,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.006245,0.074732,-0.997184,-0.134778,-0.005652,-0.99086,-0.065,0.035,111.7,70.8,447.5,-0.093,0.137,-0.095,0.09,0.03,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.76,0.02,0.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.001596,0.077142,-0.997019,-0.131857,-0.006429,-0.991248,-0.065,0.036,111.7,70.7,447.0,-0.095,0.136,-0.094,0.11,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.89,0.02,0.4,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.002303,0.082985,-0.996548,-0.130281,-0.005972,-0.991459,-0.064,0.039,111.8,70.8,447.1,-0.098,0.136,-0.094,0.11,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.91,0.02,0.39,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
