,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.88,1,0.033823,0.056574,-0.997825,-0.048339,0.033252,-0.998277,-0.007,0.045,33.3,-43.8,566.3,-0.056,-0.001,0.15,1.58,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.16,0.0,0.86,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1,2,0.033,0.88,1,0.024686,0.041678,-0.998826,-0.041966,0.020809,-0.998902,-0.009,0.031,34.3,-44.1,571.8,-0.067,-0.012,0.174,1.54,1.31,0.12,0.0,0.01,0.18,0.0,0.0,0.0,0.0,0.0,0.58,0.3,0.36,0.0,0.8,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2,3,0.067,0.88,1,0.029556,0.033526,-0.999001,-0.036307,0.014333,-0.999238,-0.003,0.024,34.1,-43.6,570.7,-0.069,-0.026,0.186,1.53,1.22,0.22,0.0,0.01,0.21,0.0,0.0,0.0,0.0,0.0,0.53,0.44,0.54,0.0,0.73,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,4,0.1,0.93,1,0.035998,0.026565,-0.998999,-0.029323,0.009389,-0.999526,0.003,0.018,33.7,-43.2,570.1,-0.073,-0.04,0.19,1.54,1.13,0.18,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.43,0.5,0.65,0.0,0.65,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4,5,0.133,0.93,1,0.037713,0.019191,-0.999104,-0.026198,0.004631,-0.999646,0.006,0.012,33.1,-42.8,568.5,-0.074,-0.047,0.196,1.5,1.11,0.1,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.41,0.51,0.75,0.0,0.55,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5,6,0.167,0.93,1,0.041683,0.019325,-0.998944,-0.024522,0.005496,-0.999684,0.009,0.012,32.6,-42.7,567.7,-0.071,-0.054,0.199,1.46,1.02,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.53,0.79,0.0,0.4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,7,0.2,0.88,1,0.045979,0.018132,-0.998778,-0.024684,0.005032,-0.999683,0.011,0.012,32.5,-42.3,567.2,-0.075,-0.058,0.199,1.41,0.86,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.54,0.85,0.0,0.25,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,8,0.233,0.88,1,0.04848,0.015604,-0.998702,-0.027679,0.002854,-0.999613,0.01,0.009,32.4,-41.7,566.5,-0.08,-0.059,0.197,1.37,0.74,0.0,0.0,0.16,0.0,0.0,0.01,0.0,0.0,0.0,0.27,0.53,0.9,0.0,0.13,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,9,0.267,0.88,1,0.050181,0.006792,-0.998717,-0.026465,-0.00469,-0.999639,0.012,0.001,32.3,-41.4,564.8,-0.088,-0.063,0.194,1.34,0.7,0.0,0.0,0.21,0.0,0.0,0.01,0.0,0.0,0.0,0.23,0.53,0.94,0.0,0.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,10,0.3,0.93,1,0.050366,0.004588,-0.99872,-0.027233,-0.006549,-0.999608,0.012,-0.001,32.2,-41.3,563.9,-0.093,-0.063,0.191,1.37,0.56,0.0,0.0,0.23,0.0,0.0,0.04,0.0,0.0,0.0,0.28,0.42,0.95,0.0,0.14,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
