,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,-0.132244,0.154936,-0.979033,-0.208077,0.158757,-0.965143,-0.173,0.16,92.6,30.1,352.2,-0.064,0.226,0.011,0.0,0.0,0.42,0.0,0.13,1.19,0.0,0.0,0.04,0.0,0.2,0.67,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,-0.129461,0.144223,-0.98104,-0.215263,0.145359,-0.965677,-0.175,0.148,92.7,30.2,352.0,-0.079,0.226,0.017,0.0,0.0,0.45,0.0,0.13,1.24,0.0,0.0,0.01,0.0,0.39,0.87,1.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,-0.128418,0.137583,-0.98213,-0.216903,0.134876,-0.966831,-0.175,0.139,92.5,30.2,351.6,-0.089,0.221,0.024,0.0,0.0,0.48,0.01,0.16,1.3,0.0,0.0,0.0,0.0,0.59,1.07,0.95,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,-0.13775,0.131587,-0.981687,-0.202688,0.135042,-0.969887,-0.173,0.136,92.5,30.4,351.8,-0.099,0.219,0.029,0.0,0.03,0.5,0.01,0.17,1.26,0.0,0.0,0.0,0.0,0.66,1.23,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,-0.136428,0.132753,-0.981715,-0.201122,0.135516,-0.970147,-0.171,0.137,92.5,30.4,351.7,-0.098,0.219,0.029,0.0,0.06,0.54,0.01,0.18,1.34,0.0,0.0,0.02,0.0,0.69,1.17,0.71,0.22,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,-0.14881,0.122244,-0.981281,-0.216999,0.117122,-0.96912,-0.185,0.122,92.2,30.5,351.6,-0.1,0.224,0.028,0.0,0.12,0.63,0.01,0.18,1.4,0.0,0.0,0.02,0.0,0.65,1.12,0.49,0.26,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,-0.147122,0.123972,-0.981319,-0.216755,0.11707,-0.969181,-0.184,0.123,92.2,30.5,351.4,-0.1,0.222,0.029,0.0,0.12,0.7,0.01,0.2,1.46,0.0,0.0,0.02,0.0,0.61,1.03,0.33,0.29,0.0,0.01,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,-0.147451,0.124154,-0.981246,-0.221806,0.112037,-0.968633,-0.187,0.121,92.1,30.5,351.3,-0.1,0.223,0.029,0.0,0.09,0.72,0.03,0.23,1.39,0.0,0.0,0.0,0.0,0.63,1.03,0.34,0.27,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,-0.14748,0.124694,-0.981173,-0.222669,0.112299,-0.968405,-0.188,0.121,92.1,30.5,351.2,-0.1,0.223,0.03,0.0,0.04,0.69,0.01,0.23,1.37,0.0,0.0,0.0,0.0,0.62,1.01,0.37,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,-0.147154,0.123575,-0.981364,-0.222135,0.111517,-0.968618,-0.187,0.12,92.1,30.5,351.3,-0.1,0.223,0.03,0.0,0.0,0.7,0.03,0.24,1.39,0.0,0.0,0.0,0.0,0.64,1.03,0.35,0.24,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
