,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.124056,0.196523,-0.97262,-0.019454,0.241125,-0.970299,0.054,0.222,6.6,27.0,433.5,0.151,-0.117,0.028,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.85,0.0,0.25,0.61,0.03,0.34,0.34,0.77,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.126768,0.196857,-0.972202,-0.012506,0.242645,-0.970034,0.059,0.223,6.5,27.0,433.4,0.151,-0.116,0.026,0.0,0.0,0.0,0.0,0.01,1.36,0.0,0.9,0.0,0.31,0.5,0.07,0.49,0.34,0.7,0.03,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.124347,0.195553,-0.972778,-0.026517,0.243754,-0.969475,0.05,0.222,6.6,27.1,433.4,0.152,-0.116,0.026,0.0,0.0,0.0,0.0,0.02,1.47,0.0,0.89,0.0,0.43,0.53,0.14,0.54,0.36,0.65,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.122513,0.199765,-0.972155,-0.027653,0.243843,-0.96942,0.049,0.225,6.7,27.1,433.9,0.151,-0.117,0.026,0.0,0.0,0.0,0.0,0.02,1.47,0.0,0.84,0.0,0.52,0.45,0.21,0.53,0.43,0.53,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.121842,0.199475,-0.972298,-0.032096,0.240136,-0.970209,0.046,0.223,6.7,27.2,434.0,0.15,-0.114,0.026,0.0,0.0,0.0,0.0,0.01,1.44,0.0,0.84,0.0,0.5,0.38,0.25,0.52,0.47,0.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.120413,0.195868,-0.973209,-0.034279,0.238039,-0.97065,0.044,0.22,6.8,27.2,433.9,0.148,-0.115,0.026,0.0,0.0,0.0,0.0,0.01,1.42,0.0,0.95,0.0,0.36,0.15,0.17,0.54,0.51,0.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.113564,0.197016,-0.973801,-0.033483,0.234207,-0.97161,0.041,0.218,6.9,27.0,432.8,0.146,-0.117,0.027,0.0,0.0,0.0,0.0,0.0,1.41,0.0,1.08,0.0,0.26,0.17,0.17,0.46,0.52,0.39,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.105905,0.20139,-0.973769,-0.039287,0.241545,-0.969594,0.034,0.224,7.2,27.0,433.0,0.147,-0.122,0.029,0.0,0.0,0.0,0.0,0.02,1.41,0.0,1.07,0.0,0.15,0.08,0.19,0.41,0.56,0.43,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.10789,0.201599,-0.973508,-0.016501,0.231329,-0.972736,0.047,0.219,7.7,27.0,432.4,0.146,-0.123,0.029,0.0,0.0,0.0,0.0,0.04,1.31,0.0,0.98,0.0,0.18,0.21,0.28,0.28,0.6,0.49,0.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.10763,0.195625,-0.974755,-0.021521,0.22908,-0.97317,0.044,0.215,7.9,26.9,432.5,0.145,-0.124,0.031,0.0,0.0,0.0,0.0,0.07,1.28,0.0,0.95,0.0,0.13,0.27,0.25,0.21,0.62,0.58,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
