,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.88,1,0.084286,0.138508,-0.986768,-0.128397,0.075776,-0.988824,-0.022,0.108,18.3,-6.7,296.0,-0.274,0.029,0.012,0.0,0.0,0.89,0.0,0.61,0.0,0.14,0.74,0.78,0.0,0.0,0.0,0.0,0.0,0.97,1.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.88,1,0.063944,0.129271,-0.989546,-0.123103,0.069689,-0.989944,-0.03,0.1,18.2,-6.5,294.3,-0.295,0.04,0.013,0.0,0.0,1.17,0.0,0.76,0.0,0.21,0.76,0.81,0.0,0.08,0.0,0.0,0.0,0.76,1.4,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.88,1,0.056597,0.106219,-0.992731,-0.145188,0.04125,-0.988544,-0.045,0.074,18.0,-6.4,293.4,-0.308,0.038,0.011,0.05,0.0,1.32,0.0,0.87,0.0,0.25,0.75,0.87,0.0,0.08,0.0,0.0,0.0,0.75,1.47,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.88,1,0.068403,0.09445,-0.993177,-0.148842,0.025733,-0.988526,-0.041,0.061,18.0,-6.3,293.4,-0.311,0.039,0.011,0.05,0.0,1.34,0.0,0.91,0.0,0.21,0.79,0.9,0.0,0.15,0.0,0.0,0.0,0.95,1.71,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.88,1,0.046963,0.092281,-0.994625,-0.142909,0.022097,-0.989489,-0.048,0.058,17.8,-6.4,292.9,-0.312,0.039,0.011,0.05,0.0,1.3,0.0,0.98,0.0,0.21,0.77,0.92,0.0,0.17,0.0,0.06,0.0,0.92,1.77,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.029041,0.08937,-0.995575,-0.145124,0.021872,-0.989172,-0.058,0.056,17.8,-6.3,292.6,-0.314,0.041,0.011,0.0,0.0,1.25,0.0,0.98,0.01,0.15,0.74,0.91,0.0,0.22,0.0,0.06,0.0,0.84,1.52,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.024065,0.10544,-0.994134,-0.112748,0.059118,-0.991863,-0.045,0.083,17.8,-6.3,293.4,-0.313,0.043,0.009,0.02,0.0,1.21,0.0,0.97,0.01,0.14,0.64,0.88,0.0,0.08,0.0,0.06,0.0,0.7,1.33,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.88,1,0.023252,0.096485,-0.995063,-0.153695,0.025362,-0.987793,-0.066,0.061,17.8,-6.3,292.3,-0.314,0.039,0.011,0.02,0.0,1.19,0.0,0.98,0.01,0.11,0.61,0.92,0.0,0.15,0.0,0.0,0.0,0.66,1.28,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.02111,0.104444,-0.994307,-0.11477,0.059226,-0.991625,-0.047,0.082,17.7,-6.3,293.0,-0.317,0.042,0.01,0.02,0.0,1.18,0.0,0.96,0.0,0.14,0.73,0.92,0.0,0.18,0.0,0.0,0.0,0.74,1.41,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,10,0.3,0.88,1,0.00901,0.09467,-0.995468,-0.156873,0.01865,-0.987443,-0.074,0.057,17.8,-6.2,292.0,-0.317,0.038,0.01,0.0,0.0,1.18,0.0,1.05,0.0,0.18,1.0,0.97,0.0,0.37,0.0,0.09,0.0,0.97,1.46,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
