,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.098533,-0.019263,-0.994947,-0.054864,-0.037212,-0.9978,0.022,-0.028,-11.0,64.2,409.3,-0.242,0.026,-0.034,0.2,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,5.0,0.0,0.0,0.0,0.3,0.32,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,0.033,0.98,1,0.116317,-0.040236,-0.992397,-0.060064,-0.045287,-0.997167,0.028,-0.043,-10.9,64.1,407.7,-0.249,0.025,-0.032,0.24,0.0,2.8,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.18,5.0,0.0,0.0,0.0,0.29,0.42,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2,3,0.067,0.98,1,0.123732,-0.060238,-0.990486,-0.058695,-0.054456,-0.99679,0.033,-0.058,-10.9,64.2,407.9,-0.254,0.024,-0.032,0.31,0.0,2.86,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.18,5.0,0.0,0.0,0.0,0.25,0.49,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3,4,0.1,0.98,1,0.127938,-0.062075,-0.989838,-0.063375,-0.054612,-0.996494,0.032,-0.059,-10.7,64.3,408.3,-0.25,0.023,-0.032,0.35,0.0,2.89,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.17,5.0,0.0,0.0,0.0,0.22,0.51,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4,5,0.133,0.98,1,0.127658,-0.061773,-0.989893,-0.063852,-0.054445,-0.996473,0.032,-0.058,-10.7,64.3,408.5,-0.25,0.024,-0.032,0.39,0.0,2.9,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.15,5.0,0.0,0.0,0.0,0.22,0.45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,6,0.167,0.98,1,0.127525,-0.062308,-0.989876,-0.063586,-0.054135,-0.996507,0.032,-0.059,-10.7,64.3,408.4,-0.25,0.024,-0.032,0.33,0.0,2.82,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.13,5.0,0.0,0.0,0.0,0.21,0.38,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6,7,0.2,0.98,1,0.075397,-0.047805,-0.996007,-0.036504,-0.063873,-0.99729,0.02,-0.056,-10.7,64.3,408.2,-0.248,0.025,-0.036,0.33,0.0,2.74,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.14,5.0,0.0,0.0,0.0,0.22,0.35,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7,8,0.233,0.98,1,0.076686,-0.049322,-0.995835,-0.035312,-0.066427,-0.997166,0.021,-0.058,-10.7,64.3,407.8,-0.248,0.027,-0.038,0.29,0.0,2.63,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.15,5.0,0.0,0.0,0.0,0.26,0.35,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8,9,0.267,0.98,1,0.075328,-0.049541,-0.995927,-0.033831,-0.066591,-0.997207,0.021,-0.058,-10.7,64.3,407.7,-0.248,0.027,-0.039,0.36,0.0,2.59,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.15,5.0,0.0,0.0,0.0,0.32,0.31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9,10,0.3,0.98,1,0.076204,-0.051149,-0.995779,-0.034109,-0.068914,-0.997039,0.021,-0.06,-10.8,64.2,407.6,-0.25,0.028,-0.039,0.38,0.0,2.56,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.12,5.0,0.0,0.0,0.0,0.37,0.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
