,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.03,1,-0.599164,-0.459939,-0.65533,-0.55013,-0.35559,-0.755588,-0.684,-0.524,-20.1,113.3,323.9,-0.496,0.906,-0.657,2.71,3.34,1.95,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.84,2.81,0.0,0.47,1.12,2.15,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,2,0.033,0.88,1,-0.589595,-0.459931,-0.663959,-0.54085,-0.366623,-0.757013,-0.672,-0.527,-19.7,112.9,322.0,-0.506,0.893,-0.663,2.42,3.43,1.94,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.78,2.8,0.0,0.43,1.15,2.35,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2,3,0.067,0.88,1,-0.631309,-0.426751,-0.647559,-0.530785,-0.410442,-0.741488,-0.697,-0.542,-19.4,112.0,319.8,-0.525,0.884,-0.671,2.45,3.67,1.89,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.78,0.0,0.37,1.17,2.48,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3,4,0.1,0.88,1,-0.617723,-0.463987,-0.634928,-0.519178,-0.466792,-0.715932,-0.7,-0.603,-19.1,111.1,317.2,-0.541,0.875,-0.679,2.71,3.93,1.93,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.59,2.75,0.0,0.22,1.23,2.57,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4,5,0.133,0.88,1,-0.641131,-0.457944,-0.615823,-0.525994,-0.48171,-0.700918,-0.725,-0.62,-18.9,110.3,314.5,-0.557,0.867,-0.682,2.95,4.11,1.96,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.41,2.64,0.0,0.1,1.34,2.73,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
5,6,0.167,0.88,1,-0.563109,-0.515022,-0.646267,-0.511501,-0.504972,-0.695248,-0.675,-0.65,-18.7,109.4,311.3,-0.582,0.858,-0.679,3.06,4.41,2.12,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.58,0.0,0.01,1.56,2.93,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6,7,0.2,0.88,1,-0.534991,-0.560276,-0.632358,-0.527088,-0.51441,-0.676432,-0.682,-0.687,-18.4,108.6,308.2,-0.605,0.852,-0.678,3.22,4.72,2.22,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.27,2.49,0.0,0.0,1.84,3.07,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7,8,0.233,0.88,1,-0.484707,-0.628845,-0.607958,-0.544535,-0.54728,-0.635583,-0.691,-0.758,-18.1,107.8,305.3,-0.635,0.843,-0.671,3.25,4.99,2.31,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.51,0.0,0.0,2.01,3.23,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8,9,0.267,0.88,1,-0.464663,-0.627439,-0.624827,-0.565511,-0.562656,-0.603006,-0.698,-0.77,-17.9,107.4,303.4,-0.66,0.842,-0.664,3.19,5.0,2.28,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07,2.39,0.0,0.0,2.12,3.43,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9,10,0.3,0.88,1,-0.517183,-0.609018,-0.601347,-0.613889,-0.381045,-0.691335,-0.719,-0.654,-17.9,107.5,303.0,-0.692,0.828,-0.654,3.06,5.0,2.12,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.36,0.0,0.0,2.11,3.57,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
10,11,0.333,0.88,1,-0.479014,-0.628242,-0.613072,-0.608463,-0.310934,-0.730132,-0.681,-0.61,-17.9,108.6,304.6,-0.718,0.814,-0.637,2.91,4.93,1.89,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.11,2.35,0.0,0.0,1.97,3.66,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
11,12,0.367,0.88,1,-0.389123,-0.659655,-0.642992,-0.55114,-0.322669,-0.7695,-0.587,-0.608,-17.9,109.0,304.5,-0.742,0.806,-0.62,2.8,4.87,1.73,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.13,2.42,0.0,0.0,1.91,3.67,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
12,13,0.4,0.88,1,-0.393856,-0.650707,-0.649198,-0.569865,-0.334605,-0.750529,-0.603,-0.613,-17.9,109.3,304.8,-0.756,0.802,-0.609,2.54,4.74,1.72,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.16,2.33,0.0,0.0,1.93,3.74,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
13,14,0.433,0.88,1,-0.489988,-0.633875,-0.598427,-0.604246,-0.341812,-0.719758,-0.693,-0.637,-17.9,109.9,305.5,-0.763,0.796,-0.601,2.34,4.66,1.73,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2.12,0.0,0.0,2.1,3.72,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
14,15,0.467,0.88,1,-0.50441,-0.661872,-0.554523,-0.651586,-0.356095,-0.6698,-0.757,-0.694,-17.8,109.8,305.1,-0.776,0.795,-0.594,2.22,4.7,1.77,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.98,0.0,0.0,2.17,3.7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
15,16,0.5,0.88,1,-0.524223,-0.650673,-0.549377,-0.652233,-0.376676,-0.657804,-0.773,-0.705,-17.8,109.9,304.9,-0.785,0.795,-0.587,2.23,4.78,1.77,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,2.01,0.0,0.0,2.16,3.73,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
16,17,0.533,0.88,1,-0.524983,-0.662222,-0.534654,-0.6649,-0.375558,-0.645651,-0.789,-0.721,-17.7,109.9,304.9,-0.795,0.795,-0.583,2.21,4.86,1.79,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.41,2.16,0.0,0.0,2.33,3.65,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
