,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.04265,0.193714,-0.98013,-0.149318,0.14417,-0.978223,-0.054,0.171,71.6,59.5,444.5,0.125,0.05,-0.012,0.0,0.0,0.0,0.0,0.62,2.34,0.0,1.0,0.24,0.0,0.44,0.11,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.039242,0.15013,-0.987887,-0.149037,0.154196,-0.976735,-0.056,0.154,71.9,59.5,445.8,0.135,0.054,-0.022,0.21,0.0,0.0,0.0,0.57,2.29,0.0,1.1,0.23,0.0,0.28,0.09,0.0,0.38,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.043804,0.144848,-0.988484,-0.140581,0.148401,-0.978884,-0.049,0.148,72.0,59.6,446.3,0.135,0.055,-0.025,0.36,0.0,0.0,0.0,0.53,2.18,0.0,1.2,0.24,0.0,0.2,0.06,0.0,0.39,0.0,0.11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.043141,0.145391,-0.988433,-0.141557,0.147879,-0.978822,-0.05,0.148,72.0,59.6,446.2,0.135,0.057,-0.026,0.28,0.0,0.0,0.0,0.53,2.01,0.0,1.29,0.26,0.0,0.34,0.04,0.0,0.41,0.0,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.044204,0.170022,-0.984448,-0.162376,0.141497,-0.976531,-0.06,0.158,71.7,59.5,444.6,0.134,0.058,-0.024,0.19,0.0,0.0,0.0,0.55,1.89,0.0,1.39,0.33,0.0,0.36,0.1,0.0,0.43,0.0,0.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.039671,0.197064,-0.979588,-0.167414,0.148405,-0.974653,-0.065,0.175,71.6,59.5,444.4,0.134,0.057,-0.021,0.09,0.0,0.0,0.0,0.63,1.8,0.0,1.49,0.34,0.0,0.47,0.17,0.0,0.46,0.0,0.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.054184,0.14089,-0.988541,-0.155741,0.15258,-0.975943,-0.052,0.148,71.7,59.5,445.2,0.139,0.056,-0.025,0.09,0.0,0.0,0.0,0.64,1.88,0.04,1.55,0.36,0.0,0.4,0.23,0.0,0.52,0.0,0.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.059754,0.159677,-0.985359,-0.161633,0.159368,-0.973898,-0.052,0.161,71.3,59.4,444.3,0.134,0.057,-0.019,0.05,0.0,0.0,0.0,0.63,1.9,0.07,1.53,0.33,0.03,0.41,0.27,0.0,0.57,0.0,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.068523,0.148767,-0.986495,-0.151961,0.149481,-0.977018,-0.042,0.151,71.5,59.4,444.6,0.134,0.054,-0.019,0.0,0.0,0.0,0.0,0.59,1.9,0.11,1.46,0.34,0.05,0.36,0.21,0.0,0.54,0.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.061675,0.141465,-0.98802,-0.152945,0.14934,-0.976886,-0.046,0.147,71.7,59.5,445.5,0.14,0.052,-0.019,0.0,0.0,0.0,0.0,0.59,1.98,0.17,1.4,0.32,0.08,0.43,0.15,0.0,0.47,0.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
