,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.88,1,0.17643,0.01749,-0.984158,-0.05664,-0.038624,-0.997647,0.06,-0.011,2.1,45.8,317.2,-0.088,-0.027,0.045,0.0,0.02,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,1.13,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.88,1,0.16293,0.031112,-0.986147,-0.089785,-0.069635,-0.993524,0.037,-0.019,2.1,45.5,314.8,-0.095,-0.028,0.052,0.0,0.01,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,1.24,0.0,0.66,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.88,1,0.180295,0.021353,-0.983381,-0.064334,-0.05705,-0.996296,0.059,-0.018,2.0,45.7,315.8,-0.098,-0.032,0.051,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.27,0.0,0.71,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.88,1,0.153875,0.02609,-0.987746,-0.114428,-0.070195,-0.990948,0.02,-0.022,1.2,45.4,314.3,-0.098,-0.03,0.05,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1.26,0.0,0.72,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.88,1,0.154784,0.011228,-0.987885,-0.101287,-0.062575,-0.992887,0.027,-0.026,1.2,45.5,314.6,-0.097,-0.031,0.048,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.28,0.0,0.72,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.88,1,0.154662,0.012978,-0.987882,-0.103697,-0.066343,-0.992394,0.026,-0.027,1.2,45.5,314.4,-0.098,-0.031,0.049,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,1.32,0.0,0.71,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.88,1,0.155127,0.010853,-0.987835,-0.101163,-0.064311,-0.992789,0.027,-0.027,1.2,45.5,314.6,-0.098,-0.031,0.048,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,1.31,0.0,0.71,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.88,1,0.156464,0.011334,-0.987619,-0.104227,-0.065558,-0.99239,0.026,-0.027,1.2,45.5,314.4,-0.098,-0.031,0.048,0.12,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.05,1.42,0.0,0.69,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.88,1,0.164926,0.068375,-0.983933,-0.109143,0.008123,-0.993993,0.028,0.039,0.6,46.2,316.5,-0.103,-0.034,0.047,0.24,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.13,1.51,0.0,0.64,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.88,1,0.163117,0.066733,-0.984347,-0.116008,0.003729,-0.993241,0.024,0.036,0.6,46.2,316.5,-0.102,-0.035,0.048,0.36,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.23,1.61,0.0,0.57,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
