,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.054236,0.248318,-0.967159,-0.200143,0.251279,-0.946996,-0.076,0.255,85.8,10.2,332.0,-0.079,0.004,-0.018,0.0,0.0,0.0,0.11,0.0,0.47,0.06,0.0,0.0,0.0,0.16,0.2,0.08,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2,0.033,0.98,1,0.056001,0.282701,-0.957572,-0.198686,0.277397,-0.939986,-0.075,0.287,85.4,10.0,330.1,-0.069,0.014,-0.027,0.0,0.0,0.0,0.04,0.0,0.49,0.06,0.0,0.0,0.0,0.17,0.26,0.19,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,3,0.067,0.98,1,0.050216,0.283339,-0.957704,-0.199372,0.276298,-0.940165,-0.078,0.287,85.5,10.0,330.6,-0.071,0.018,-0.032,0.0,0.0,0.02,0.0,0.0,0.55,0.04,0.0,0.0,0.0,0.15,0.29,0.27,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,4,0.1,0.98,1,0.051958,0.28125,-0.958227,-0.202678,0.275143,-0.939797,-0.079,0.285,85.6,10.1,330.8,-0.074,0.022,-0.035,0.0,0.0,0.22,0.0,0.0,0.67,0.12,0.0,0.0,0.0,0.12,0.35,0.41,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,5,0.133,0.98,1,-0.009104,0.130436,-0.991415,-0.171802,0.119001,-0.977918,-0.092,0.126,80.9,10.5,334.8,-0.103,0.07,-0.028,0.0,0.0,0.43,0.0,0.0,0.89,0.22,0.0,0.0,0.0,0.03,0.45,0.63,0.09,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5,6,0.167,0.98,1,-0.000829,0.115452,-0.993313,-0.17949,0.098252,-0.978841,-0.091,0.108,80.4,10.8,336.2,-0.123,0.071,-0.011,0.0,0.0,0.61,0.0,0.0,1.14,0.34,0.0,0.0,0.0,0.01,0.54,0.77,0.23,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.001198,0.104883,-0.994484,-0.179693,0.08673,-0.979892,-0.09,0.097,80.4,10.9,336.3,-0.137,0.066,-0.005,0.0,0.0,0.59,0.0,0.0,1.26,0.33,0.0,0.0,0.0,0.01,0.6,0.75,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.001373,0.098001,-0.995185,-0.178918,0.080311,-0.980581,-0.09,0.09,80.3,11.0,336.1,-0.146,0.062,-0.001,0.0,0.0,0.55,0.0,0.0,1.22,0.34,0.0,0.0,0.0,0.01,0.61,0.7,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.002121,0.094905,-0.995484,-0.180331,0.07463,-0.980771,-0.09,0.086,80.3,11.1,335.9,-0.151,0.06,0.002,0.0,0.0,0.54,0.0,0.0,1.23,0.32,0.0,0.0,0.0,0.0,0.62,0.54,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,-0.021996,0.043105,-0.998828,-0.187088,0.012077,-0.982269,-0.105,0.028,76.8,11.9,338.2,-0.161,0.095,0.015,0.0,0.0,0.52,0.0,0.0,1.23,0.31,0.0,0.0,0.0,0.0,0.56,0.36,0.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11,0.333,0.98,1,-0.021996,0.042818,-0.998841,-0.186532,0.006996,-0.982424,-0.105,0.025,76.7,11.9,338.4,-0.163,0.091,0.02,0.0,0.0,0.51,0.0,0.0,1.29,0.32,0.01,0.0,0.0,0.0,0.53,0.23,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12,0.367,0.98,1,-0.021307,0.039651,-0.998986,-0.185775,0.005812,-0.982575,-0.104,0.023,76.7,11.9,338.3,-0.165,0.09,0.022,0.0,0.0,0.48,0.0,0.0,1.23,0.36,0.01,0.0,0.0,0.0,0.51,0.17,0.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,0.4,0.98,1,-0.022011,0.037698,-0.999047,-0.185749,0.00203,-0.982595,-0.104,0.02,76.7,12.0,338.3,-0.167,0.089,0.023,0.0,0.0,0.48,0.0,0.0,1.23,0.39,0.03,0.0,0.0,0.0,0.54,0.17,0.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,14,0.433,0.98,1,-0.022074,0.036678,-0.999083,-0.185504,0.00244,-0.982641,-0.104,0.02,76.7,12.0,338.3,-0.168,0.089,0.024,0.0,0.0,0.51,0.0,0.0,1.22,0.36,0.02,0.0,0.0,0.0,0.55,0.1,0.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,15,0.467,0.98,1,-0.04924,0.0424,-0.997887,-0.189903,0.014082,-0.981702,-0.12,0.029,75.6,10.8,338.9,-0.177,0.095,0.028,0.0,0.0,0.56,0.0,0.0,1.18,0.3,0.02,0.0,0.0,0.0,0.6,0.06,0.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16,0.5,0.98,1,-0.049072,0.047353,-0.997672,-0.190112,0.015834,-0.981635,-0.12,0.032,75.6,10.8,339.0,-0.173,0.094,0.028,0.0,0.0,0.61,0.0,0.0,1.14,0.23,0.0,0.0,0.0,0.0,0.64,0.02,0.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17,0.533,0.98,1,-0.049272,0.047741,-0.997644,-0.190532,0.01797,-0.981517,-0.121,0.033,75.6,10.7,339.0,-0.17,0.095,0.028,0.0,0.0,0.61,0.0,0.0,1.12,0.2,0.0,0.0,0.0,0.0,0.69,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
