,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.270263,0.270125,-0.924116,0.149041,0.258691,-0.954393,0.22,0.274,-13.8,2.6,510.7,0.11,-0.218,-0.018,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.68,0.0,0.0,0.11,0.0,0.14,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.267082,0.281312,-0.9217,0.146412,0.278776,-0.94913,0.218,0.291,-13.8,2.3,510.6,0.123,-0.211,-0.024,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.6,0.0,0.0,0.04,0.0,0.32,0.13,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.263772,0.290481,-0.919807,0.150523,0.289244,-0.945347,0.219,0.301,-13.8,2.2,509.7,0.134,-0.209,-0.023,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.3,0.07,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.260452,0.295851,-0.919041,0.148712,0.292767,-0.944549,0.216,0.306,-13.8,2.1,509.3,0.139,-0.208,-0.021,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.56,0.0,0.0,0.09,0.11,0.45,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.289538,0.249106,-0.924183,0.163096,0.290384,-0.942909,0.238,0.281,-13.6,2.1,509.0,0.143,-0.21,-0.019,0.02,0.0,0.0,0.06,0.0,0.14,0.0,0.57,0.0,0.0,0.09,0.28,0.77,0.12,0.0,0.12,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.295941,0.244512,-0.923381,0.159901,0.286987,-0.944495,0.239,0.277,-13.4,2.3,508.4,0.15,-0.214,-0.015,0.02,0.0,0.0,0.0,0.0,0.14,0.0,0.57,0.0,0.0,0.09,0.52,1.1,0.13,0.0,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.286534,0.249383,-0.925044,0.16396,0.300653,-0.939534,0.237,0.287,-13.3,2.4,507.1,0.157,-0.217,-0.009,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.52,0.0,0.0,0.0,0.53,1.16,0.16,0.0,0.21,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.2765,0.249488,-0.928064,0.175773,0.305055,-0.935973,0.238,0.289,-13.0,2.6,506.5,0.166,-0.213,-0.006,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.42,0.0,0.0,0.0,0.62,1.01,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.273774,0.290541,-0.916861,0.157437,0.30715,-0.938548,0.228,0.312,-12.6,3.5,504.6,0.177,-0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.47,0.0,0.0,0.0,0.65,0.87,0.15,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.267574,0.27894,-0.922278,0.155972,0.28169,-0.946744,0.223,0.291,-12.4,3.7,506.0,0.176,-0.213,0.001,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.5,0.0,0.0,0.03,0.79,0.71,0.08,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
