,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.176395,0.190059,-0.965796,-0.013817,0.178397,-0.983862,0.083,0.187,8.8,25.8,343.9,-0.045,-0.085,0.089,0.0,0.0,0.0,0.0,0.35,2.7,0.0,0.0,0.0,0.0,0.72,3.5,0.0,1.15,0.0,0.62,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1,2,0.033,0.98,1,0.181623,0.179669,-0.966816,-0.00833,0.162061,-0.986746,0.088,0.173,8.7,25.9,343.5,-0.064,-0.093,0.092,0.0,0.0,0.0,0.0,0.36,2.61,0.0,0.0,0.0,0.0,0.79,3.66,0.28,1.28,0.0,0.39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2,3,0.067,0.98,1,0.183219,0.172718,-0.967781,-0.005858,0.152628,-0.988266,0.09,0.165,8.7,26.1,343.9,-0.075,-0.093,0.091,0.0,0.0,0.0,0.0,0.37,2.46,0.0,0.0,0.0,0.0,0.89,3.88,0.4,1.36,0.0,0.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
3,4,0.1,0.98,1,0.185391,0.168462,-0.968117,-0.008491,0.145469,-0.989326,0.09,0.159,8.7,26.2,344.5,-0.082,-0.09,0.088,0.0,0.0,0.0,0.0,0.39,2.47,0.0,0.0,0.0,0.0,0.65,4.08,0.55,1.34,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
4,5,0.133,0.98,1,0.162066,0.154634,-0.974589,-0.017752,0.136783,-0.990442,0.073,0.147,12.3,26.2,342.7,-0.094,-0.082,0.101,0.0,0.0,0.0,0.0,0.39,2.5,0.0,0.0,0.0,0.0,0.44,3.97,0.33,1.42,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
5,6,0.167,0.98,1,0.163504,0.146972,-0.975534,-0.019666,0.126339,-0.991792,0.073,0.138,12.3,26.4,343.4,-0.106,-0.082,0.102,0.0,0.0,0.0,0.0,0.4,2.62,0.0,0.0,0.0,0.0,0.28,3.89,0.21,1.49,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
6,7,0.2,0.98,1,0.155158,0.116873,-0.980952,-0.051098,0.127628,-0.990505,0.053,0.123,14.9,27.0,341.4,-0.115,-0.065,0.108,0.0,0.0,0.0,0.02,0.4,2.61,0.0,0.0,0.0,0.0,0.33,3.83,0.06,1.57,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
7,8,0.233,0.98,1,0.154815,0.11346,-0.981407,-0.052522,0.121347,-0.99122,0.052,0.118,15.0,27.1,341.7,-0.122,-0.064,0.108,0.0,0.0,0.0,0.02,0.4,2.57,0.0,0.0,0.0,0.0,0.33,3.68,0.02,1.31,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
8,9,0.267,0.98,1,0.150258,0.106085,-0.982939,-0.077819,0.125245,-0.989069,0.037,0.117,17.4,27.3,339.6,-0.114,-0.047,0.112,0.0,0.0,0.0,0.02,0.42,2.56,0.0,0.0,0.0,0.0,0.14,3.38,0.12,1.05,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
9,10,0.3,0.98,1,0.146994,0.110474,-0.982949,-0.077847,0.127562,-0.988771,0.035,0.12,17.4,27.3,339.4,-0.112,-0.044,0.11,0.0,0.0,0.07,0.0,0.41,2.5,0.0,0.0,0.0,0.0,0.0,3.17,0.29,0.61,0.0,2.02,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
