,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,-0.051267,0.12226,-0.991173,-0.172905,0.093562,-0.980485,-0.113,0.109,36.5,35.0,307.4,-0.002,0.081,0.034,0.16,0.0,0.7,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.58,0.92,1.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,-0.054008,0.129669,-0.990085,-0.186651,0.091723,-0.978135,-0.122,0.112,36.5,34.7,306.6,0.002,0.079,0.038,0.13,0.0,0.69,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.51,0.63,1.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,-0.054619,0.132861,-0.989629,-0.186413,0.091454,-0.978206,-0.122,0.114,36.5,34.7,306.7,0.001,0.077,0.04,0.07,0.0,0.7,0.02,0.0,0.34,0.0,0.0,0.0,0.04,0.0,0.51,0.37,1.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,-0.059327,0.130542,-0.989666,-0.196029,0.095624,-0.975924,-0.129,0.115,36.6,34.6,306.4,0.002,0.077,0.041,0.1,0.0,0.72,0.07,0.0,0.43,0.0,0.0,0.0,0.07,0.0,0.54,0.22,1.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,-0.060795,0.131962,-0.989389,-0.19498,0.096099,-0.976088,-0.129,0.116,36.6,34.6,306.6,0.002,0.076,0.042,0.1,0.0,0.73,0.14,0.0,0.59,0.0,0.0,0.0,0.09,0.0,0.58,0.15,1.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,-0.060817,0.134103,-0.989099,-0.195038,0.096682,-0.976019,-0.129,0.117,36.6,34.6,306.6,0.003,0.075,0.043,0.13,0.0,0.74,0.12,0.0,0.59,0.0,0.0,0.0,0.08,0.0,0.57,0.17,1.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,-0.061083,0.134157,-0.989076,-0.19513,0.09698,-0.975971,-0.13,0.117,36.6,34.6,306.6,0.004,0.075,0.043,0.11,0.0,0.73,0.07,0.0,0.52,0.0,0.0,0.0,0.07,0.0,0.56,0.21,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,-0.06739,0.126623,-0.989659,-0.202695,0.098985,-0.974226,-0.137,0.114,36.7,34.8,306.3,0.005,0.075,0.042,0.07,0.0,0.73,0.01,0.0,0.46,0.0,0.0,0.0,0.09,0.0,0.57,0.23,1.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,-0.066872,0.126173,-0.989752,-0.202485,0.100184,-0.974147,-0.136,0.115,36.7,34.8,306.3,0.007,0.075,0.041,0.04,0.0,0.73,0.0,0.0,0.43,0.0,0.0,0.0,0.09,0.0,0.58,0.2,1.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,-0.067158,0.126449,-0.989697,-0.202863,0.100202,-0.974067,-0.137,0.115,36.7,34.8,306.3,0.007,0.075,0.041,0.03,0.0,0.71,0.0,0.0,0.43,0.0,0.0,0.0,0.08,0.0,0.57,0.2,1.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10,11,0.333,0.98,1,-0.059345,0.1331,-0.989324,-0.203073,0.097522,-0.974295,-0.133,0.117,36.8,35.0,306.4,0.009,0.076,0.042,0.01,0.0,0.66,0.0,0.0,0.4,0.0,0.0,0.0,0.07,0.0,0.55,0.21,1.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11,12,0.367,0.98,1,-0.05915,0.132673,-0.989393,-0.203972,0.097539,-0.974106,-0.133,0.117,36.8,35.0,306.4,0.009,0.076,0.042,0.0,0.0,0.61,0.0,0.0,0.39,0.0,0.0,0.0,0.08,0.0,0.53,0.28,1.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12,13,0.4,0.98,1,-0.059393,0.131068,-0.989593,-0.200215,0.094886,-0.975146,-0.131,0.115,36.9,35.0,306.6,0.008,0.076,0.042,0.0,0.0,0.6,0.0,0.0,0.41,0.0,0.0,0.0,0.07,0.0,0.5,0.26,1.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13,14,0.433,0.98,1,-0.058157,0.130794,-0.989702,-0.199911,0.096939,-0.975007,-0.131,0.115,36.9,35.0,306.6,0.009,0.076,0.042,0.06,0.09,0.61,0.09,0.0,0.36,0.0,0.0,0.0,0.07,0.0,0.52,0.3,1.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
