,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.277435,0.156544,-0.947905,0.067146,0.14081,-0.987757,0.176,0.152,-26.9,3.8,441.4,-0.155,-0.167,0.01,0.02,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2.29,0.0,0.89,0.0,0.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.265841,0.155891,-0.951329,0.06024,0.13491,-0.989025,0.166,0.149,-27.1,3.8,442.0,-0.171,-0.161,0.008,0.01,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,2.44,0.12,0.81,0.0,0.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.26716,0.143778,-0.952866,0.0599,0.123327,-0.990557,0.167,0.137,-27.1,3.9,441.8,-0.185,-0.16,0.006,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,2.34,0.12,0.79,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.270506,0.136874,-0.952939,0.057751,0.115842,-0.991587,0.167,0.129,-27.0,4.0,441.4,-0.193,-0.16,0.005,0.05,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2.21,0.03,0.79,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.26606,0.12848,-0.955356,0.065586,0.107645,-0.992024,0.169,0.121,-26.8,4.0,441.2,-0.2,-0.166,0.006,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,2.04,0.0,0.86,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.267904,0.125865,-0.955189,0.069042,0.093594,-0.993214,0.171,0.112,-26.5,3.9,440.2,-0.201,-0.165,0.007,0.16,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,2.07,0.0,0.87,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.304475,0.116957,-0.945313,0.06344,0.088504,-0.994053,0.187,0.106,-26.3,3.7,439.6,-0.203,-0.166,0.006,0.21,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,2.08,0.0,0.93,0.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.294957,0.115078,-0.948555,0.067201,0.089332,-0.993732,0.184,0.105,-26.2,3.7,439.6,-0.205,-0.166,0.008,0.28,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.05,0.0,0.95,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.301366,0.113588,-0.946719,0.070293,0.087443,-0.993686,0.189,0.103,-26.1,3.7,439.5,-0.206,-0.168,0.008,0.29,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,2.08,0.0,1.02,0.0,0.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.298732,0.109523,-0.948032,0.070202,0.092401,-0.993244,0.188,0.104,-25.9,3.7,439.4,-0.204,-0.167,0.009,0.24,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,2.04,0.0,1.03,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10,11,0.333,0.98,1,0.298556,0.108634,-0.948189,0.067333,0.084416,-0.994153,0.186,0.099,-25.8,3.7,439.4,-0.205,-0.168,0.009,0.19,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,2.29,0.0,0.98,0.0,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11,12,0.367,0.98,1,0.305641,0.110678,-0.945692,0.071575,0.088427,-0.993508,0.192,0.102,-25.6,3.8,439.6,-0.2,-0.167,0.008,0.18,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,2.4,0.0,0.88,0.0,0.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12,13,0.4,0.98,1,0.31274,0.110152,-0.94343,0.06172,0.083417,-0.994602,0.191,0.1,-25.5,3.9,440.0,-0.2,-0.167,0.007,0.21,0.04,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.5,0.0,0.83,0.0,0.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
13,14,0.433,0.98,1,0.290378,0.115932,-0.949863,0.067201,0.085714,-0.994051,0.182,0.103,-25.5,4.1,440.0,-0.199,-0.167,0.008,0.2,0.04,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,2.5,0.03,0.73,0.0,0.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14,15,0.467,0.98,1,0.281635,0.147956,-0.948046,0.063196,0.106726,-0.992278,0.176,0.131,-25.5,4.4,440.5,-0.194,-0.164,0.01,0.17,0.04,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,2.54,0.16,0.62,0.02,0.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15,16,0.5,0.98,1,0.284249,0.139513,-0.948546,0.064396,0.101355,-0.992764,0.178,0.123,-25.5,4.6,440.4,-0.194,-0.163,0.009,0.08,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,2.63,0.3,0.52,0.02,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16,17,0.533,0.98,1,0.290223,0.141186,-0.946487,0.067502,0.100969,-0.992597,0.182,0.124,-25.5,4.6,440.0,-0.191,-0.164,0.009,0.02,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,2.51,0.26,0.55,0.02,0.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
17,18,0.567,0.98,1,0.284149,0.139394,-0.948593,0.061374,0.092294,-0.993839,0.176,0.119,-25.6,4.7,440.2,-0.191,-0.164,0.009,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,2.5,0.14,0.62,0.0,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18,19,0.6,0.98,1,0.28141,0.142421,-0.94896,0.063111,0.101693,-0.992812,0.176,0.125,-25.6,4.8,439.9,-0.19,-0.164,0.009,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.44,0.0,0.66,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
19,20,0.633,0.98,1,0.283241,0.139866,-0.948795,0.058429,0.107169,-0.992522,0.174,0.127,-25.6,4.9,439.7,-0.189,-0.162,0.009,0.0,0.01,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,2.55,0.0,0.62,0.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20,21,0.667,0.98,1,0.282717,0.138356,-0.949173,0.052085,0.1118,-0.992365,0.171,0.128,-25.7,4.9,439.4,-0.19,-0.161,0.009,0.04,0.01,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,2.39,0.0,0.65,0.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21,22,0.7,0.98,1,0.294179,0.142502,-0.945067,0.058874,0.101412,-0.993101,0.18,0.125,-26.0,5.1,439.9,-0.19,-0.161,0.008,0.06,0.01,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.31,0.0,0.68,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,23,0.733,0.98,1,0.295725,0.1417,-0.944705,0.060693,0.100359,-0.993098,0.182,0.124,-26.0,5.1,439.7,-0.191,-0.161,0.007,0.1,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.14,0.0,0.76,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,24,0.767,0.98,1,0.291128,0.142194,-0.946058,0.060623,0.102485,-0.992886,0.179,0.126,-26.0,5.1,439.6,-0.191,-0.16,0.008,0.07,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.19,0.0,0.76,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,25,0.8,0.98,1,0.287677,0.144269,-0.946799,0.059343,0.104075,-0.992797,0.177,0.127,-26.1,5.2,439.5,-0.189,-0.159,0.009,0.06,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,2.21,0.0,0.8,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,26,0.833,0.98,1,0.304043,0.14203,-0.942011,0.054015,0.100487,-0.993471,0.183,0.125,-26.1,5.3,440.1,-0.187,-0.158,0.009,0.02,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2.4,0.0,0.76,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
26,27,0.867,0.98,1,0.299811,0.139961,-0.943676,0.063923,0.097091,-0.993221,0.186,0.122,-26.0,5.3,440.0,-0.187,-0.159,0.008,0.02,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,2.41,0.0,0.79,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
27,28,0.9,0.98,1,0.297807,0.139808,-0.944333,0.070945,0.098445,-0.99261,0.188,0.122,-25.9,5.3,439.7,-0.185,-0.162,0.008,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,2.4,0.0,0.82,0.04,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
28,29,0.933,0.98,1,0.307357,0.13915,-0.941365,0.076991,0.100071,-0.991997,0.196,0.123,-25.8,5.3,440.2,-0.182,-0.165,0.008,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,2.28,0.0,0.93,0.04,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
29,30,0.967,0.98,1,0.325163,0.134511,-0.936043,0.082641,0.101796,-0.991367,0.209,0.122,-25.5,5.3,440.3,-0.178,-0.172,0.007,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.24,0.09,1.01,0.04,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
30,31,1.0,0.98,1,0.325026,0.141548,-0.935052,0.102721,0.127111,-0.986555,0.219,0.139,-25.1,5.1,440.5,-0.175,-0.174,0.007,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.17,0.09,1.11,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
31,32,1.033,0.98,1,0.311715,0.141602,-0.939565,0.1128,0.128981,-0.985211,0.217,0.14,-24.6,4.9,440.7,-0.177,-0.176,0.004,0.01,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.07,0.14,1.11,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
32,33,1.067,0.98,1,0.309118,0.148525,-0.939354,0.109752,0.137522,-0.984399,0.214,0.148,-24.0,4.6,440.2,-0.166,-0.178,0.002,0.01,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,2.13,0.22,1.02,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
33,34,1.1,0.98,1,0.303265,0.141496,-0.942342,0.107199,0.13627,-0.984855,0.21,0.143,-23.2,4.1,441.1,-0.169,-0.184,0.002,0.01,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.94,0.22,0.97,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,35,1.133,0.98,1,0.308121,0.143948,-0.940394,0.113996,0.134342,-0.984356,0.216,0.144,-22.4,3.5,441.5,-0.173,-0.191,0.001,0.04,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.17,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,36,1.167,0.98,1,0.307847,0.144022,-0.940472,0.113938,0.126619,-0.985386,0.216,0.14,-21.7,2.8,441.5,-0.173,-0.198,-0.002,0.04,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.49,0.07,0.92,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,1.2,0.98,1,0.307915,0.153218,-0.938995,0.116224,0.151373,-0.98162,0.217,0.157,-20.7,2.0,441.3,-0.149,-0.195,-0.001,0.04,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,1.52,0.28,0.74,0.03,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
