,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.00288,0.022958,-0.999732,-0.076036,-0.008897,-0.997065,-0.037,0.007,28.1,59.5,323.9,-0.226,0.029,-0.019,0.0,0.05,0.0,0.0,0.31,0.0,0.21,0.91,0.0,1.16,0.0,0.08,0.0,1.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.004166,0.03557,-0.999358,-0.083013,-0.001176,-0.996548,-0.039,0.017,28.0,59.0,323.4,-0.209,0.028,-0.017,0.0,0.1,0.0,0.0,0.37,0.09,0.33,1.11,0.01,1.08,0.0,0.12,0.0,1.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.005667,0.047181,-0.99887,-0.08075,0.00897,-0.996694,-0.038,0.028,27.9,58.7,322.6,-0.196,0.025,-0.016,0.0,0.19,0.0,0.0,0.41,0.17,0.39,1.22,0.03,1.0,0.0,0.18,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.007371,0.059314,-0.998212,-0.085098,0.018811,-0.996195,-0.039,0.039,27.9,58.6,322.2,-0.182,0.023,-0.014,0.0,0.23,0.0,0.0,0.47,0.13,0.42,1.35,0.03,0.79,0.0,0.32,0.0,0.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.054284,0.054372,-0.997044,-0.006764,0.058335,-0.998274,0.024,0.056,27.9,57.9,319.6,-0.167,0.025,-0.01,0.0,0.16,0.0,0.0,0.47,0.18,0.4,1.45,0.02,0.64,0.0,0.45,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.056536,0.062263,-0.996457,-0.005242,0.068127,-0.997663,0.026,0.065,27.9,57.9,319.2,-0.158,0.023,-0.01,0.0,0.06,0.0,0.0,0.49,0.21,0.43,1.55,0.02,0.45,0.0,0.56,0.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.055872,0.062588,-0.996474,-0.001669,0.070931,-0.99748,0.027,0.067,27.9,57.8,319.6,-0.155,0.022,-0.01,0.0,0.0,0.0,0.0,0.47,0.27,0.44,1.55,0.01,0.44,0.0,0.56,0.0,0.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.058255,0.068819,-0.995927,-0.001921,0.076666,-0.997055,0.028,0.073,27.8,57.8,319.1,-0.15,0.021,-0.011,0.0,0.0,0.0,0.0,0.5,0.31,0.47,1.57,0.03,0.4,0.0,0.6,0.0,0.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.057722,0.069854,-0.995886,0.001347,0.076979,-0.997032,0.03,0.074,27.9,57.7,319.5,-0.147,0.02,-0.011,0.0,0.0,0.0,0.0,0.45,0.2,0.42,1.57,0.01,0.4,0.0,0.63,0.0,1.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.120945,0.046301,-0.991579,0.008876,0.034021,-0.999382,0.065,0.04,28.0,56.8,317.5,-0.154,0.017,-0.008,0.0,0.0,0.0,0.0,0.43,0.09,0.37,1.56,0.01,0.36,0.0,0.67,0.0,1.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
