,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.186088,0.091316,-0.97828,-0.112854,0.068552,-0.991244,0.037,0.081,72.2,64.0,473.5,-0.111,-0.074,0.018,0.0,0.0,0.0,0.23,0.0,1.02,0.0,0.48,0.0,0.67,0.26,0.94,0.18,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.181582,0.116535,-0.976446,-0.119424,0.06018,-0.991018,0.032,0.09,72.3,64.0,474.1,-0.103,-0.074,0.024,0.0,0.0,0.07,0.1,0.01,1.33,0.0,0.43,0.0,0.74,0.27,0.91,0.24,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.179556,0.121632,-0.9762,-0.121008,0.054351,-0.991162,0.03,0.089,72.2,63.9,473.4,-0.103,-0.076,0.028,0.0,0.0,0.17,0.02,0.01,1.51,0.0,0.41,0.0,0.74,0.27,0.86,0.25,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.183805,0.123578,-0.975164,-0.119411,0.057096,-0.991202,0.033,0.092,72.0,63.7,472.5,-0.099,-0.078,0.03,0.0,0.0,0.23,0.03,0.0,1.56,0.0,0.44,0.0,0.59,0.35,0.85,0.26,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.186773,0.123038,-0.974668,-0.11835,0.055309,-0.99143,0.035,0.09,71.7,63.6,472.0,-0.099,-0.078,0.032,0.0,0.0,0.22,0.04,0.0,1.64,0.0,0.51,0.0,0.56,0.46,0.98,0.26,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.183499,0.130331,-0.974342,-0.114414,0.0543,-0.991948,0.035,0.094,71.7,63.6,471.8,-0.094,-0.078,0.033,0.0,0.0,0.18,0.08,0.0,1.7,0.0,0.54,0.0,0.54,0.52,1.06,0.26,0.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.179108,0.135732,-0.974422,-0.110253,0.059914,-0.992096,0.035,0.099,71.6,63.5,471.9,-0.09,-0.078,0.034,0.0,0.0,0.14,0.06,0.0,1.77,0.0,0.56,0.0,0.6,0.54,1.13,0.28,0.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.17475,0.135858,-0.975195,-0.111095,0.061635,-0.991897,0.032,0.1,71.6,63.4,471.5,-0.089,-0.077,0.035,0.0,0.0,0.14,0.07,0.0,1.63,0.0,0.58,0.0,0.62,0.52,1.14,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.159559,0.136837,-0.977659,-0.109214,0.068558,-0.991651,0.026,0.104,71.5,63.4,471.5,-0.087,-0.077,0.035,0.0,0.0,0.14,0.05,0.0,1.55,0.0,0.62,0.0,0.62,0.57,1.13,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.173179,0.137279,-0.975276,-0.122302,0.067856,-0.990171,0.026,0.104,71.4,63.1,470.8,-0.088,-0.077,0.034,0.0,0.0,0.21,0.08,0.0,1.45,0.0,0.64,0.0,0.62,0.6,1.08,0.29,0.56,0.0,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10,11,0.333,0.98,1,0.173012,0.134989,-0.975625,-0.126227,0.068944,-0.989603,0.024,0.103,71.4,63.2,470.9,-0.088,-0.077,0.034,0.0,0.0,0.26,0.1,0.0,1.46,0.0,0.62,0.0,0.6,0.63,1.0,0.24,0.54,0.0,0.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
