,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.294111,0.135755,-0.946081,0.205103,0.090777,-0.974522,0.254,0.117,-21.5,88.6,415.3,0.123,-0.229,-0.02,0.0,0.0,0.0,0.0,0.0,0.86,0.1,0.0,0.0,0.0,0.0,0.31,0.0,1.02,0.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.299605,0.130199,-0.945138,0.215237,0.093997,-0.972028,0.262,0.116,-21.2,87.8,414.0,0.124,-0.229,-0.034,0.0,0.0,0.0,0.0,0.0,0.53,0.26,0.0,0.0,0.01,0.0,0.86,0.0,0.77,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.300773,0.130583,-0.944714,0.218904,0.095787,-0.971034,0.265,0.118,-21.1,87.6,413.4,0.129,-0.232,-0.034,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.0,0.0,0.01,0.0,1.19,0.0,0.62,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.302374,0.129256,-0.944385,0.220216,0.095161,-0.970798,0.266,0.117,-21.1,87.6,413.3,0.128,-0.234,-0.033,0.0,0.0,0.0,0.03,0.0,0.24,0.37,0.0,0.0,0.0,0.0,1.24,0.0,0.63,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.291672,0.128655,-0.947827,0.216728,0.110121,-0.970001,0.259,0.124,-21.0,87.8,413.6,0.135,-0.237,-0.032,0.0,0.0,0.0,0.03,0.0,0.22,0.4,0.0,0.0,0.0,0.0,1.11,0.0,0.58,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.290069,0.125706,-0.948714,0.221282,0.107789,-0.969235,0.261,0.121,-21.1,87.7,413.9,0.13,-0.236,-0.033,0.0,0.0,0.0,0.05,0.0,0.25,0.42,0.0,0.0,0.0,0.0,0.99,0.0,0.55,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.296615,0.123913,-0.946924,0.225676,0.106273,-0.968389,0.266,0.12,-21.2,87.7,414.5,0.127,-0.235,-0.034,0.0,0.0,0.0,0.01,0.0,0.34,0.41,0.0,0.0,0.0,0.0,0.96,0.0,0.51,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.298064,0.124336,-0.946413,0.214056,0.109127,-0.970707,0.261,0.121,-21.2,87.8,414.1,0.131,-0.235,-0.033,0.0,0.0,0.0,0.03,0.0,0.34,0.38,0.0,0.0,0.0,0.0,1.02,0.0,0.54,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.295922,0.119632,-0.947691,0.213549,0.109843,-0.970738,0.26,0.119,-21.2,87.8,413.7,0.131,-0.237,-0.033,0.0,0.0,0.0,0.02,0.0,0.28,0.39,0.0,0.0,0.0,0.0,1.03,0.0,0.56,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.284008,0.122955,-0.950906,0.214243,0.122661,-0.969048,0.254,0.127,-21.5,87.7,414.0,0.134,-0.237,-0.035,0.0,0.0,0.0,0.02,0.0,0.19,0.43,0.0,0.0,0.0,0.0,0.98,0.0,0.56,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
