,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,-0.033116,0.069038,-0.997064,-0.067585,0.131162,-0.989055,-0.051,0.1,37.2,-5.9,364.3,0.111,0.054,0.084,0.0,0.0,1.55,0.49,0.0,0.81,0.0,2.2,0.45,0.0,0.56,0.44,0.0,0.0,1.17,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,-0.029012,0.0633,-0.997573,-0.062728,0.120829,-0.990689,-0.046,0.092,37.0,-5.9,363.6,0.102,0.047,0.088,0.0,0.0,1.56,0.42,0.0,1.04,0.0,2.09,0.51,0.0,0.51,0.37,0.0,0.0,1.03,0.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,-0.028029,0.058851,-0.997873,-0.061272,0.117568,-0.991173,-0.045,0.088,37.0,-5.8,363.6,0.094,0.045,0.089,0.0,0.0,1.5,0.35,0.0,0.8,0.0,1.99,0.45,0.0,0.46,0.5,0.0,0.0,0.97,0.41,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.074008,0.097901,-0.992441,-0.02726,0.123778,-0.991935,0.024,0.111,38.7,-6.8,362.3,0.08,0.021,0.087,0.0,0.0,1.36,0.32,0.0,0.8,0.0,1.86,0.29,0.0,0.55,0.94,0.0,0.03,0.91,0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.06087,0.077663,-0.99512,-0.006044,0.131195,-0.991338,0.028,0.105,40.5,-7.8,359.6,0.061,-0.01,0.091,0.0,0.0,1.04,0.19,0.0,0.78,0.0,1.75,0.19,0.0,0.76,1.61,0.0,0.27,0.58,1.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.00413,0.091067,-0.995836,-0.017939,0.157366,-0.987377,-0.007,0.125,42.2,-8.4,356.2,0.066,-0.023,0.092,0.0,0.0,0.74,0.1,0.0,0.86,0.0,1.62,0.18,0.0,1.14,2.09,0.0,0.5,0.25,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.006849,0.106026,-0.99434,-0.028658,0.159085,-0.986849,-0.011,0.133,44.5,-9.2,356.7,0.073,-0.038,0.093,0.0,0.0,0.49,0.0,0.0,0.59,0.0,1.51,0.2,0.0,1.45,2.23,0.0,0.69,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.004877,0.103119,-0.994657,-0.030952,0.1571,-0.987098,-0.013,0.131,44.6,-9.3,357.0,0.077,-0.037,0.094,0.0,0.0,0.47,0.0,0.0,0.28,0.0,1.46,0.11,0.0,1.55,2.23,0.0,0.62,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,-0.0022,0.105848,-0.99438,-0.053335,0.153204,-0.986754,-0.028,0.13,46.9,-10.0,353.3,0.079,-0.056,0.087,0.0,0.0,0.46,0.0,0.0,0.17,0.0,1.52,0.08,0.0,1.63,2.2,0.0,0.41,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,-0.032537,0.059955,-0.997671,-0.070469,0.118619,-0.990436,-0.052,0.09,48.9,-10.8,351.5,0.056,-0.059,0.078,0.0,0.0,0.55,0.05,0.0,0.04,0.0,1.64,0.08,0.0,1.73,2.14,0.0,0.19,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
