,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.010418,0.082675,-0.996522,-0.113934,0.080423,-0.990228,-0.052,0.082,37.2,-43.7,378.3,-0.078,0.093,0.013,0.15,0.0,0.0,0.57,0.2,2.43,0.31,0.0,0.18,0.0,0.0,0.11,0.22,0.23,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.012272,0.08084,-0.996652,-0.113263,0.072923,-0.990885,-0.051,0.077,37.2,-43.7,378.2,-0.077,0.09,0.011,0.14,0.0,0.0,0.54,0.19,2.46,0.36,0.0,0.19,0.0,0.0,0.05,0.2,0.24,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.013691,0.082247,-0.996518,-0.113674,0.075032,-0.990681,-0.05,0.079,37.2,-43.7,378.3,-0.076,0.09,0.009,0.12,0.0,0.0,0.41,0.23,2.49,0.33,0.0,0.32,0.0,0.1,0.21,0.38,0.39,0.0,0.4,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.004044,0.076507,-0.997061,-0.114465,0.110985,-0.987208,-0.056,0.094,38.6,-43.6,378.9,-0.082,0.09,0.009,0.12,0.0,0.0,0.34,0.31,2.5,0.27,0.0,0.43,0.0,0.22,0.4,0.58,0.53,0.0,0.2,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4,5,0.133,0.98,1,0.003809,0.077531,-0.996983,-0.116742,0.112543,-0.986765,-0.057,0.096,38.6,-43.7,379.1,-0.082,0.091,0.009,0.1,0.0,0.0,0.26,0.38,2.55,0.2,0.0,0.55,0.0,0.35,0.59,0.79,0.66,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5,6,0.167,0.98,1,0.003535,0.078904,-0.996876,-0.116551,0.11189,-0.986862,-0.057,0.096,38.6,-43.7,379.1,-0.082,0.091,0.009,0.11,0.0,0.0,0.27,0.39,2.56,0.2,0.0,0.54,0.0,0.37,0.57,0.79,0.65,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
6,7,0.2,0.98,1,0.003915,0.078304,-0.996922,-0.116438,0.110803,-0.986998,-0.057,0.095,38.6,-43.7,379.0,-0.082,0.091,0.009,0.11,0.0,0.0,0.23,0.39,2.52,0.2,0.0,0.54,0.0,0.38,0.57,0.78,0.66,0.0,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
7,8,0.233,0.98,1,0.004705,0.081374,-0.996673,-0.116234,0.112534,-0.986826,-0.056,0.097,38.6,-43.7,379.1,-0.082,0.091,0.009,0.09,0.0,0.0,0.3,0.45,2.45,0.19,0.0,0.64,0.0,0.56,0.73,0.71,0.63,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8,9,0.267,0.98,1,0.008865,0.067057,-0.99771,-0.158882,0.043815,-0.986325,-0.075,0.056,40.3,-43.4,377.4,-0.092,0.093,0.008,0.06,0.0,0.0,0.35,0.52,2.43,0.21,0.0,0.73,0.0,0.78,0.92,0.67,0.59,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.008732,0.066117,-0.997774,-0.154837,0.043328,-0.986989,-0.073,0.055,40.4,-43.5,377.5,-0.092,0.091,0.006,0.03,0.0,0.0,0.43,0.59,2.42,0.22,0.0,0.8,0.0,0.97,1.1,0.59,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11,0.333,0.98,1,0.00885,0.068661,-0.997601,-0.155178,0.045563,-0.986835,-0.074,0.057,40.4,-43.5,377.5,-0.091,0.092,0.005,0.04,0.0,0.0,0.44,0.59,2.46,0.25,0.0,0.78,0.0,0.99,1.12,0.56,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12,0.367,0.98,1,0.008425,0.068467,-0.997618,-0.157194,0.045824,-0.986504,-0.075,0.058,40.4,-43.5,377.5,-0.09,0.093,0.005,0.05,0.0,0.0,0.46,0.6,2.46,0.23,0.0,0.77,0.0,0.98,1.12,0.5,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,0.4,0.98,1,0.008429,0.067524,-0.997682,-0.154882,0.04542,-0.986888,-0.074,0.057,40.4,-43.5,377.5,-0.091,0.093,0.005,0.02,0.0,0.0,0.46,0.77,2.49,0.2,0.1,0.93,0.0,0.87,1.09,0.64,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,14,0.433,0.98,1,0.017585,0.075612,-0.996982,-0.130581,0.063465,-0.989404,-0.057,0.07,43.4,-43.1,376.2,-0.08,0.092,0.003,0.01,0.0,0.0,0.46,0.93,2.44,0.19,0.24,1.05,0.0,0.79,1.06,0.77,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,15,0.467,0.98,1,0.020141,0.078233,-0.996732,-0.130915,0.064588,-0.989287,-0.056,0.072,43.7,-43.1,376.3,-0.077,0.088,-0.001,0.0,0.0,0.0,0.43,1.08,2.41,0.2,0.36,1.18,0.0,0.72,1.01,0.9,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
