,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.037431,0.328635,-0.943715,-0.072343,0.333339,-0.940027,-0.019,0.338,38.2,-6.1,461.1,0.261,0.099,-0.094,0.0,0.39,0.0,0.74,0.0,1.19,0.0,0.0,0.03,0.47,0.31,0.35,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.037061,0.33257,-0.94235,-0.073854,0.339513,-0.937697,-0.02,0.343,38.3,-6.3,460.4,0.262,0.101,-0.1,0.0,0.2,0.11,0.65,0.0,1.15,0.0,0.0,0.02,0.3,0.31,0.54,0.0,0.22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.036194,0.334145,-0.941826,-0.07301,0.341098,-0.937188,-0.02,0.345,38.3,-6.3,460.3,0.264,0.101,-0.101,0.0,0.13,0.17,0.59,0.0,1.15,0.0,0.0,0.02,0.23,0.32,0.63,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.037255,0.33331,-0.942081,-0.073592,0.340773,-0.937261,-0.019,0.344,38.3,-6.4,460.3,0.264,0.1,-0.101,0.02,0.1,0.15,0.45,0.0,0.96,0.0,0.0,0.01,0.21,0.31,0.55,0.0,0.18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.045691,0.323563,-0.945103,-0.068477,0.332572,-0.940589,-0.012,0.335,38.5,-6.4,459.2,0.258,0.101,-0.104,0.02,0.08,0.32,0.48,0.0,1.03,0.0,0.0,0.01,0.13,0.3,0.49,0.0,0.26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.043394,0.323876,-0.945104,-0.06117,0.318493,-0.94595,-0.009,0.327,39.0,-6.6,459.0,0.248,0.097,-0.101,0.02,0.02,0.26,0.36,0.0,1.03,0.0,0.0,0.0,0.12,0.26,0.46,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.065332,0.318473,-0.945678,-0.064458,0.312387,-0.947766,0.0,0.322,39.5,-6.6,460.5,0.254,0.1,-0.102,0.0,0.0,0.21,0.42,0.0,1.07,0.0,0.0,0.0,0.11,0.26,0.49,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.055139,0.311803,-0.948546,-0.061763,0.307105,-0.949669,-0.003,0.315,39.6,-6.6,460.7,0.254,0.097,-0.1,0.11,0.0,0.1,0.26,0.0,1.27,0.0,0.0,0.0,0.11,0.25,0.59,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.048852,0.302562,-0.951877,-0.063749,0.295782,-0.953126,-0.008,0.304,39.7,-6.5,460.6,0.251,0.095,-0.099,0.13,0.0,0.13,0.22,0.0,1.42,0.0,0.0,0.0,0.06,0.26,0.66,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.065314,0.30645,-0.949643,-0.057303,0.299314,-0.952433,0.004,0.308,39.8,-6.5,461.5,0.255,0.092,-0.097,0.14,0.02,0.13,0.08,0.0,1.69,0.0,0.0,0.0,0.03,0.29,0.65,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
