,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.01635,0.260931,-0.965219,-0.304122,0.233598,-0.923549,-0.151,0.256,127.2,13.6,488.8,-0.005,0.068,-0.055,0.14,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.05,0.38,0.98,0.0,0.36,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2,0.033,0.98,1,0.044655,0.273408,-0.960861,-0.276116,0.249116,-0.928279,-0.122,0.27,126.8,13.3,486.1,-0.003,0.073,-0.071,0.23,0.06,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.29,0.8,1.15,0.32,0.24,0.03,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2,3,0.067,0.98,1,0.003561,0.284127,-0.95878,-0.27203,0.252898,-0.928462,-0.141,0.277,127.7,13.5,491.2,0.0,0.075,-0.069,0.31,0.12,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.49,0.82,1.24,0.32,0.17,0.03,0.0,1.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,4,0.1,0.98,1,0.003925,0.27491,-0.961462,-0.273957,0.243516,-0.930402,-0.142,0.267,127.8,13.7,491.5,-0.012,0.075,-0.068,0.32,0.12,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.38,0.5,1.37,0.0,0.17,0.0,0.0,1.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4,5,0.133,0.98,1,0.097945,0.17493,-0.979697,-0.240555,0.208648,-0.947945,-0.074,0.196,128.2,13.4,491.9,-0.017,0.077,-0.066,0.2,0.05,0.0,0.12,0.0,0.23,0.0,0.0,0.0,0.43,0.41,1.23,0.0,0.23,0.0,0.0,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5,6,0.167,0.98,1,0.053242,0.183071,-0.981657,-0.20961,0.202626,-0.95656,-0.081,0.196,127.5,13.2,489.9,-0.018,0.078,-0.064,0.07,0.0,0.0,0.05,0.0,0.63,0.0,0.0,0.0,0.21,0.48,1.17,0.0,0.33,0.0,0.0,0.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,7,0.2,0.98,1,0.025644,0.155944,-0.987433,-0.18901,0.198146,-0.961776,-0.084,0.18,127.4,13.0,489.0,-0.015,0.08,-0.062,0.06,0.05,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.23,0.59,1.15,0.0,0.48,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7,8,0.233,0.98,1,-0.005517,0.137476,-0.99049,-0.187937,0.179952,-0.965555,-0.099,0.161,127.2,12.9,488.4,-0.016,0.081,-0.063,0.06,0.05,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.16,0.69,1.09,0.0,0.6,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,-0.032448,0.125815,-0.991523,-0.169549,0.169287,-0.970873,-0.103,0.149,127.0,12.8,488.1,-0.016,0.078,-0.061,0.11,0.05,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.2,0.72,1.06,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,-0.026779,0.130219,-0.991124,-0.172862,0.164147,-0.971172,-0.101,0.149,127.3,12.7,488.9,-0.014,0.079,-0.063,0.11,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.11,0.72,1.03,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11,0.333,0.98,1,-0.026771,0.128284,-0.991376,-0.169905,0.165907,-0.971394,-0.1,0.149,127.1,12.7,488.1,-0.013,0.083,-0.065,0.11,0.0,0.0,0.04,0.0,1.14,0.0,0.0,0.0,0.05,0.76,1.09,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12,0.367,0.98,1,-0.027305,0.121474,-0.992219,-0.165387,0.164383,-0.972433,-0.098,0.144,126.8,12.7,487.0,-0.011,0.084,-0.065,0.08,0.0,0.0,0.04,0.0,1.13,0.0,0.0,0.0,0.01,0.77,1.06,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,0.4,0.98,1,-0.027675,0.124318,-0.991856,-0.166825,0.171262,-0.970999,-0.099,0.149,126.9,12.8,487.1,-0.007,0.085,-0.068,0.01,0.0,0.0,0.05,0.0,1.1,0.0,0.0,0.0,0.01,0.72,0.95,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
