,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.055045,0.127315,-0.990334,-0.119665,0.125796,-0.984812,-0.033,0.127,3.2,44.0,438.9,0.021,-0.107,0.153,0.27,0.08,0.0,0.51,0.0,0.0,0.0,0.72,0.0,0.0,0.69,1.22,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.045136,0.132146,-0.990202,-0.133109,0.113896,-0.984535,-0.045,0.124,3.2,43.9,438.7,0.016,-0.108,0.169,0.09,0.03,0.0,0.41,0.0,0.0,0.0,0.75,0.0,0.0,0.89,1.4,0.13,0.12,0.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.040703,0.134283,-0.990107,-0.135877,0.10887,-0.984726,-0.048,0.123,3.2,43.8,438.1,0.014,-0.108,0.175,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.77,0.0,0.0,0.9,1.45,0.3,0.22,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.039313,0.137445,-0.989729,-0.139919,0.109026,-0.984142,-0.051,0.124,3.2,43.7,437.9,0.017,-0.108,0.178,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.81,0.0,0.0,0.82,1.52,0.32,0.24,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.039549,0.140088,-0.989349,-0.137935,0.108837,-0.984443,-0.05,0.125,3.2,43.7,437.4,0.019,-0.109,0.181,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.77,0.0,0.0,0.7,1.57,0.31,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.038872,0.141724,-0.989143,-0.138746,0.11077,-0.984114,-0.051,0.127,3.1,43.6,437.1,0.021,-0.109,0.183,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.72,0.0,0.0,0.66,1.6,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.037381,0.142404,-0.989103,-0.139627,0.111446,-0.983913,-0.052,0.128,3.1,43.5,436.7,0.023,-0.11,0.185,0.01,0.0,0.0,0.16,0.0,0.0,0.0,0.65,0.0,0.0,0.57,1.58,0.29,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.036168,0.146986,-0.988477,-0.138195,0.111443,-0.984115,-0.052,0.13,3.1,43.4,436.5,0.025,-0.111,0.188,0.01,0.04,0.0,0.26,0.0,0.0,0.0,0.66,0.0,0.0,0.5,1.57,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.035942,0.14608,-0.98862,-0.138126,0.112149,-0.984045,-0.052,0.13,3.1,43.4,436.5,0.027,-0.112,0.189,0.02,0.04,0.0,0.2,0.0,0.0,0.0,0.67,0.0,0.0,0.39,1.53,0.39,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.056388,0.154964,-0.98631,-0.132348,0.123121,-0.983527,-0.039,0.14,2.8,43.4,437.1,0.03,-0.107,0.189,0.01,0.04,0.0,0.12,0.0,0.0,0.0,0.64,0.0,0.0,0.34,1.45,0.42,0.37,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11,0.333,0.98,1,0.056521,0.155433,-0.986228,-0.131759,0.123192,-0.983597,-0.038,0.141,2.8,43.4,437.0,0.031,-0.108,0.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.33,1.31,0.51,0.41,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12,0.367,0.98,1,0.05645,0.154931,-0.986311,-0.13156,0.122711,-0.983684,-0.038,0.14,2.8,43.4,437.0,0.03,-0.108,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.39,1.32,0.52,0.4,0.02,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,0.4,0.98,1,0.056875,0.155234,-0.986239,-0.13205,0.12316,-0.983562,-0.038,0.14,2.8,43.4,437.0,0.03,-0.109,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.39,1.34,0.51,0.38,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,14,0.433,0.98,1,0.051207,0.154657,-0.98664,-0.131444,0.122237,-0.983758,-0.041,0.14,2.8,43.4,437.0,0.03,-0.109,0.19,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.62,0.0,0.0,0.41,1.37,0.48,0.36,0.06,0.0,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,15,0.467,0.98,1,0.050036,0.15213,-0.987093,-0.131643,0.12123,-0.983856,-0.041,0.138,2.8,43.4,437.2,0.03,-0.108,0.19,0.0,0.06,0.03,0.0,0.0,0.0,0.02,0.62,0.0,0.0,0.39,1.38,0.44,0.36,0.04,0.0,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16,0.5,0.98,1,0.047052,0.152352,-0.987206,-0.131801,0.122207,-0.983714,-0.043,0.138,2.8,43.4,437.3,0.03,-0.109,0.19,0.0,0.06,0.03,0.0,0.0,0.0,0.02,0.63,0.0,0.0,0.41,1.36,0.44,0.34,0.0,0.0,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
