,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.026525,-0.008242,-0.999614,-0.098605,-0.015136,-0.995012,-0.036,-0.012,84.5,86.4,554.9,-0.059,0.001,0.001,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.44,0.57,0.54,0.0,0.86,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.020007,-0.005516,-0.999785,-0.099094,-0.01256,-0.994999,-0.04,-0.009,84.5,86.2,555.3,-0.061,0.004,0.002,0.0,0.0,0.01,0.0,0.0,1.18,0.0,0.0,0.0,0.27,0.6,0.68,0.0,0.83,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.019436,-0.001353,-0.99981,-0.098649,-0.008105,-0.995089,-0.04,-0.005,84.5,86.1,555.0,-0.056,0.004,0.001,0.0,0.0,0.01,0.0,0.0,1.26,0.0,0.0,0.0,0.17,0.63,0.78,0.0,0.81,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.019021,0.002054,-0.999817,-0.098376,-0.004692,-0.995138,-0.04,-0.001,84.5,86.0,554.8,-0.052,0.005,0.0,0.0,0.0,0.11,0.0,0.0,1.29,0.0,0.0,0.0,0.12,1.01,0.76,0.0,0.78,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.020633,0.00039,-0.999787,-0.09956,-0.006853,-0.995008,-0.04,-0.003,83.9,86.5,559.1,-0.051,0.01,-0.001,0.0,0.0,0.17,0.0,0.0,1.48,0.0,0.0,0.0,0.05,1.09,0.67,0.02,0.59,0.0,0.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.018219,0.000509,-0.999834,-0.102596,-0.00721,-0.994697,-0.042,-0.003,83.2,87.0,564.0,-0.045,0.014,-0.001,0.0,0.0,0.24,0.0,0.0,1.56,0.0,0.0,0.0,0.0,1.07,0.56,0.06,0.41,0.0,0.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.93,1,0.023123,0.006247,-0.999713,-0.098749,-0.00026,-0.995112,-0.038,0.003,82.5,87.6,567.6,-0.036,0.009,-0.005,0.0,0.0,0.16,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.66,0.52,0.06,0.18,0.0,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.93,1,0.023777,-0.000361,-0.999717,-0.096736,-0.007505,-0.995282,-0.037,-0.004,82.1,89.0,573.8,-0.044,0.012,-0.004,0.0,0.0,0.11,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.46,0.61,0.03,0.21,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.031254,-0.011102,-0.99945,-0.089774,-0.01721,-0.995813,-0.029,-0.014,81.4,89.5,576.0,-0.062,-0.002,-0.007,0.0,0.0,0.09,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.37,0.74,0.07,0.13,0.0,0.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.033147,-0.010696,-0.999393,-0.088369,-0.015886,-0.995961,-0.028,-0.013,81.0,90.9,582.2,-0.067,-0.001,-0.007,0.0,0.0,0.05,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.33,0.73,0.09,0.11,0.0,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
