,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.23452,0.139122,-0.962105,0.002424,0.084162,-0.996449,0.12,0.114,6.1,-18.9,404.5,0.093,-0.17,0.002,0.0,0.0,1.96,0.0,0.64,1.27,1.24,1.45,0.0,0.47,0.4,0.76,0.0,0.0,0.0,1.22,0.25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.177804,0.130202,-0.975414,0.034828,0.279224,-0.959594,0.109,0.209,6.4,-18.7,399.7,0.104,-0.148,0.011,0.0,0.0,2.19,0.0,0.7,1.22,1.11,1.56,0.0,0.32,0.66,0.82,0.0,0.0,0.0,1.37,0.14,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.132239,0.191848,-0.972475,-0.037239,0.100933,-0.994196,0.048,0.148,6.2,-19.4,410.6,0.117,-0.128,0.011,0.0,0.0,2.43,0.0,0.74,1.32,0.9,1.65,0.0,0.17,0.68,1.01,0.0,0.0,0.0,1.54,0.06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,4,0.1,0.98,1,0.037617,0.155736,-0.987082,-0.043955,0.091101,-0.994871,-0.003,0.124,6.8,-19.9,414.8,0.094,-0.094,0.027,0.0,0.0,2.61,0.0,0.77,1.67,0.73,1.73,0.0,0.08,0.73,1.15,0.0,0.09,0.01,1.69,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.15078,0.141926,-0.978326,-0.047184,0.090517,-0.994777,0.052,0.117,7.2,-19.7,419.8,0.082,-0.071,0.042,0.0,0.0,2.81,0.0,0.86,1.85,0.61,1.81,0.0,0.0,0.84,1.29,0.0,0.26,0.01,1.88,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.186249,0.125363,-0.974472,-0.017755,0.131434,-0.991166,0.086,0.13,7.4,-19.6,421.2,0.064,-0.07,0.052,0.0,0.0,2.91,0.0,0.92,2.01,0.58,1.85,0.0,0.0,1.03,1.32,0.0,0.47,0.01,2.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.196873,0.189178,-0.962004,-0.047698,0.143966,-0.988432,0.076,0.169,7.3,-19.1,419.0,0.056,-0.065,0.056,0.0,0.0,2.96,0.0,0.94,2.04,0.53,1.83,0.0,0.0,0.98,1.41,0.04,0.64,0.0,2.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.18325,0.16808,-0.968591,-0.074986,0.061178,-0.995306,0.055,0.116,7.3,-19.0,419.5,0.052,-0.067,0.054,0.0,0.0,2.91,0.0,0.95,2.23,0.48,1.8,0.0,0.0,0.91,1.48,0.04,0.75,0.0,2.51,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.21829,0.192993,-0.95661,-0.061156,0.144208,-0.987656,0.081,0.172,7.2,-18.8,419.1,0.046,-0.064,0.056,0.0,0.0,2.85,0.0,0.96,2.42,0.47,1.82,0.0,0.0,0.81,1.54,0.04,0.82,0.0,2.55,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.198833,0.206933,-0.957937,-0.050613,0.13955,-0.988921,0.076,0.176,7.1,-19.0,421.8,0.048,-0.067,0.051,0.0,0.0,2.85,0.0,1.03,2.56,0.48,1.9,0.0,0.0,0.81,1.59,0.06,0.82,0.0,2.65,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
