,frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0,1,0.0,0.98,1,0.11557,0.194212,-0.974128,-0.093962,0.236854,-0.966991,0.011,0.219,50.6,19.4,355.2,0.052,0.032,0.017,0.0,0.0,0.39,0.01,0.08,1.36,0.3,1.49,0.0,0.73,0.0,0.47,0.09,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.033,0.98,1,0.113804,0.197924,-0.973589,-0.093299,0.23816,-0.966734,0.011,0.221,50.4,19.3,353.9,0.052,0.031,0.018,0.0,0.0,0.31,0.02,0.09,1.48,0.3,1.52,0.0,0.81,0.0,0.41,0.15,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.067,0.98,1,0.114209,0.19813,-0.973499,-0.094611,0.238327,-0.966566,0.01,0.221,50.4,19.3,353.9,0.052,0.03,0.018,0.0,0.0,0.21,0.02,0.09,1.53,0.29,1.39,0.0,0.73,0.0,0.48,0.17,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.1,0.98,1,0.115698,0.20159,-0.972613,-0.09775,0.229615,-0.96836,0.009,0.219,50.4,19.4,354.3,0.054,0.031,0.017,0.0,0.0,0.16,0.0,0.08,1.58,0.29,1.28,0.0,0.67,0.0,0.62,0.19,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.133,0.98,1,0.114265,0.203715,-0.972339,-0.097229,0.230372,-0.968233,0.009,0.22,50.4,19.4,354.3,0.057,0.031,0.015,0.0,0.0,0.12,0.02,0.05,1.66,0.3,1.15,0.0,0.61,0.0,0.88,0.18,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.167,0.98,1,0.114536,0.20153,-0.972763,-0.093692,0.23829,-0.966664,0.011,0.223,50.3,19.5,354.2,0.059,0.03,0.013,0.0,0.0,0.14,0.05,0.03,1.72,0.32,1.17,0.0,0.63,0.0,0.97,0.19,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.2,0.98,1,0.116236,0.201875,-0.97249,-0.094166,0.2384,-0.966591,0.011,0.223,50.3,19.5,354.2,0.06,0.03,0.013,0.0,0.0,0.15,0.08,0.03,1.77,0.32,1.18,0.0,0.64,0.0,1.1,0.17,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.233,0.98,1,0.116108,0.201143,-0.972656,-0.075917,0.239025,-0.968041,0.021,0.223,50.3,19.6,354.7,0.06,0.03,0.013,0.0,0.0,0.12,0.14,0.03,1.84,0.3,1.18,0.0,0.63,0.0,1.16,0.14,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.267,0.98,1,0.118431,0.200751,-0.972457,-0.076722,0.239092,-0.967961,0.021,0.223,50.3,19.6,355.0,0.062,0.031,0.012,0.0,0.0,0.1,0.11,0.01,1.94,0.25,1.19,0.0,0.63,0.0,1.23,0.13,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.3,0.98,1,0.112425,0.203204,-0.972661,-0.090636,0.240477,-0.966414,0.011,0.225,50.2,19.7,355.1,0.065,0.03,0.011,0.0,0.0,0.1,0.08,0.0,2.03,0.21,1.13,0.0,0.61,0.0,1.25,0.12,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
